TimeStamp,NYA_DCS_G6710A_Cylinder_12,NYA_DCS_G6710A_Intake_Manifold,CLUSTER,OVER_BY,HEALTH
2022-01-01 00:00:00+07:00,879.27,113.65,1,0.0,100.0
2022-01-01 01:00:00+07:00,881.01,116.51,1,0.0,100.0
2022-01-01 02:00:00+07:00,878.9,113.62,1,0.0,100.0
2022-01-01 03:00:00+07:00,875.33,109.73,1,0.0,100.0
2022-01-01 04:00:00+07:00,875.75,109.4,1,0.0,100.0
2022-01-01 05:00:00+07:00,875.96,109.4,1,0.0,100.0
2022-01-01 06:00:00+07:00,874.19,109.4,1,0.0,100.0
2022-01-01 07:00:00+07:00,872.99,109.47,1,0.0,100.0
2022-01-01 08:00:00+07:00,875.18,112.69,1,0.0,100.0
2022-01-01 09:00:00+07:00,879.26,116.26,1,0.0,100.0
2022-01-01 10:00:00+07:00,879.63,119.49,1,0.0,100.0
2022-01-01 11:00:00+07:00,881.13,121.61,1,0.0,100.0
2022-01-01 12:00:00+07:00,882.24,122.31,1,0.0,100.0
2022-01-01 13:00:00+07:00,883.19,122.73,1,0.0,100.0
2022-01-01 14:00:00+07:00,883.66,123.43,1,0.0,100.0
2022-01-01 15:00:00+07:00,880.43,119.61,1,0.0,100.0
2022-01-01 16:00:00+07:00,882.06,121.07,1,0.0,100.0
2022-01-01 17:00:00+07:00,880.88,117.38,1,0.0,100.0
2022-01-01 18:00:00+07:00,877.89,114.22,1,0.0,100.0
2022-01-01 19:00:00+07:00,877.97,114.57,1,0.0,100.0
2022-01-01 20:00:00+07:00,878.5,116.29,1,0.0,100.0
2022-01-01 21:00:00+07:00,881.54,118.29,1,0.0,100.0
2022-01-01 22:00:00+07:00,881.84,119.2,1,0.0,100.0
2022-01-01 23:00:00+07:00,882.85,119.55,1,0.0,100.0
2022-01-02 00:00:00+07:00,878.37,115.34,1,0.0,100.0
2022-01-02 01:00:00+07:00,878.96,115.21,1,0.0,100.0
2022-01-02 02:00:00+07:00,879.25,115.55,1,0.0,100.0
2022-01-02 03:00:00+07:00,875.59,111.96,1,0.0,100.0
2022-01-02 04:00:00+07:00,873.41,111.0,1,0.0,100.0
2022-01-02 05:00:00+07:00,868.83,110.04,1,0.0,100.0
2022-01-02 06:00:00+07:00,870.43,109.59,1,0.0,100.0
2022-01-02 07:00:00+07:00,868.04,109.55,1,0.0,100.0
2022-01-02 08:00:00+07:00,870.33,110.74,1,0.0,100.0
2022-01-02 14:00:00+07:00,900.18,125.17,1,0.0,100.0
2022-01-02 15:00:00+07:00,905.61,125.68,1,0.0,100.0
2022-01-02 16:00:00+07:00,900.5,117.99,1,0.0,100.0
2022-01-02 17:00:00+07:00,898.13,114.88,1,0.0,100.0
2022-01-02 18:00:00+07:00,895.03,112.67,1,0.0,100.0
2022-01-02 19:00:00+07:00,894.5,113.46,1,0.0,100.0
2022-01-02 20:00:00+07:00,892.28,113.07,1,0.0,100.0
2022-01-02 21:00:00+07:00,891.46,113.25,1,0.0,100.0
2022-01-02 22:00:00+07:00,889.74,113.12,1,0.0,100.0
2022-01-02 23:00:00+07:00,890.16,112.79,1,0.0,100.0
2022-01-03 00:00:00+07:00,889.7,112.41,1,0.0,100.0
2022-01-03 01:00:00+07:00,888.23,111.2,1,0.0,100.0
2022-01-03 02:00:00+07:00,886.85,109.99,1,0.0,100.0
2022-01-03 03:00:00+07:00,886.33,110.04,1,0.0,100.0
2022-01-03 04:00:00+07:00,886.71,109.97,1,0.0,100.0
2022-01-03 05:00:00+07:00,885.96,109.69,1,0.0,100.0
2022-01-03 06:00:00+07:00,887.63,110.72,1,0.0,100.0
2022-01-03 07:00:00+07:00,886.08,110.43,1,0.0,100.0
2022-01-03 08:00:00+07:00,884.54,111.2,1,0.0,100.0
2022-01-03 09:00:00+07:00,892.01,111.56,1,0.0,100.0
2022-01-03 10:00:00+07:00,892.76,114.27,1,0.0,100.0
2022-01-03 11:00:00+07:00,895.49,117.04,1,0.0,100.0
2022-01-03 12:00:00+07:00,898.08,123.8,1,0.0,100.0
2022-01-03 13:00:00+07:00,896.71,120.65,1,0.0,100.0
2022-01-03 14:00:00+07:00,900.94,125.75,1,0.0,100.0
2022-01-03 15:00:00+07:00,904.58,129.06,1,0.0,100.0
2022-01-03 16:00:00+07:00,902.94,128.81,1,0.0,100.0
2022-01-03 17:00:00+07:00,904.16,128.18,1,0.0,100.0
2022-01-03 18:00:00+07:00,902.85,125.7,1,0.0,100.0
2022-01-03 19:00:00+07:00,901.18,125.6,1,0.0,100.0
2022-01-03 20:00:00+07:00,902.32,125.6,1,0.0,100.0
2022-01-03 21:00:00+07:00,899.32,125.6,1,0.0,100.0
2022-01-03 22:00:00+07:00,897.41,125.34,1,0.0,100.0
2022-01-03 23:00:00+07:00,899.21,124.71,1,0.0,100.0
2022-01-04 00:00:00+07:00,899.23,123.89,1,0.0,100.0
2022-01-04 01:00:00+07:00,897.56,123.8,1,0.0,100.0
2022-01-04 02:00:00+07:00,900.11,124.45,1,0.0,100.0
2022-01-04 03:00:00+07:00,899.45,123.69,1,0.0,100.0
2022-01-04 04:00:00+07:00,899.49,124.68,1,0.0,100.0
2022-01-04 05:00:00+07:00,899.21,124.69,1,0.0,100.0
2022-01-04 06:00:00+07:00,897.54,123.49,1,0.0,100.0
2022-01-04 07:00:00+07:00,900.24,123.49,1,0.0,100.0
2022-01-04 08:00:00+07:00,899.96,124.15,1,0.0,100.0
2022-01-04 09:00:00+07:00,898.37,122.21,1,0.0,100.0
2022-01-04 10:00:00+07:00,888.48,109.78,1,0.0,100.0
2022-01-04 11:00:00+07:00,892.03,113.74,1,0.0,100.0
2022-01-04 12:00:00+07:00,890.32,112.11,1,0.0,100.0
2022-01-04 13:00:00+07:00,891.77,111.64,1,0.0,100.0
2022-01-04 14:00:00+07:00,892.87,114.37,1,0.0,100.0
2022-01-04 15:00:00+07:00,891.97,111.2,1,0.0,100.0
2022-01-04 16:00:00+07:00,891.64,111.73,1,0.0,100.0
2022-01-04 17:00:00+07:00,893.86,113.29,1,0.0,100.0
2022-01-04 18:00:00+07:00,894.73,115.12,1,0.0,100.0
2022-01-04 19:00:00+07:00,891.46,113.7,1,0.0,100.0
2022-01-04 20:00:00+07:00,891.32,113.81,1,0.0,100.0
2022-01-04 21:00:00+07:00,892.74,114.99,1,0.0,100.0
2022-01-04 22:00:00+07:00,895.78,119.26,1,0.0,100.0
2022-01-04 23:00:00+07:00,895.7,121.09,1,0.0,100.0
2022-01-05 00:00:00+07:00,896.94,123.3,1,0.0,100.0
2022-01-05 01:00:00+07:00,897.96,123.41,1,0.0,100.0
2022-01-05 02:00:00+07:00,897.23,123.11,1,0.0,100.0
2022-01-05 03:00:00+07:00,891.96,117.04,1,0.0,100.0
2022-01-05 04:00:00+07:00,888.86,113.53,1,0.0,100.0
2022-01-05 05:00:00+07:00,888.21,111.9,1,0.0,100.0
2022-01-05 06:00:00+07:00,884.13,112.28,1,0.0,100.0
2022-01-05 07:00:00+07:00,887.08,113.02,1,0.0,100.0
2022-01-05 08:00:00+07:00,888.17,114.19,1,0.0,100.0
2022-01-05 09:00:00+07:00,885.37,114.8,1,0.0,100.0
2022-01-05 10:00:00+07:00,889.67,115.75,1,0.0,100.0
2022-01-05 11:00:00+07:00,885.28,112.28,1,0.0,100.0
2022-01-05 12:00:00+07:00,888.22,113.61,1,0.0,100.0
2022-01-05 13:00:00+07:00,890.84,115.87,1,0.0,100.0
2022-01-05 14:00:00+07:00,893.53,116.13,1,0.0,100.0
2022-01-05 15:00:00+07:00,890.11,117.52,1,0.0,100.0
2022-01-05 16:00:00+07:00,893.77,117.7,1,0.0,100.0
2022-01-05 17:00:00+07:00,891.95,116.52,1,0.0,100.0
2022-01-05 18:00:00+07:00,894.45,118.5,1,0.0,100.0
2022-01-05 19:00:00+07:00,897.06,120.32,1,0.0,100.0
2022-01-05 20:00:00+07:00,894.53,119.82,1,0.0,100.0
2022-01-05 21:00:00+07:00,895.92,121.55,1,0.0,100.0
2022-01-05 22:00:00+07:00,893.28,119.27,1,0.0,100.0
2022-01-05 23:00:00+07:00,889.36,115.87,1,0.0,100.0
2022-01-06 00:00:00+07:00,888.86,114.82,1,0.0,100.0
2022-01-06 01:00:00+07:00,883.13,114.89,1,0.0,100.0
2022-01-06 02:00:00+07:00,879.59,115.59,1,0.0,100.0
2022-01-06 03:00:00+07:00,882.82,118.49,1,0.0,100.0
2022-01-06 04:00:00+07:00,882.76,119.19,1,0.0,100.0
2022-01-06 05:00:00+07:00,883.28,118.98,1,0.0,100.0
2022-01-06 06:00:00+07:00,881.8,119.79,1,0.0,100.0
2022-01-06 07:00:00+07:00,883.92,120.96,1,0.0,100.0
2022-01-06 08:00:00+07:00,887.98,122.84,1,0.0,100.0
2022-01-06 09:00:00+07:00,885.91,120.95,1,0.0,100.0
2022-01-06 10:00:00+07:00,886.76,121.21,1,0.0,100.0
2022-01-06 11:00:00+07:00,880.73,115.44,1,0.0,100.0
2022-01-06 12:00:00+07:00,880.47,114.76,1,0.0,100.0
2022-01-06 13:00:00+07:00,881.13,115.11,1,0.0,100.0
2022-01-06 14:00:00+07:00,881.35,114.44,1,0.0,100.0
2022-01-06 15:00:00+07:00,883.16,118.4,1,0.0,100.0
2022-01-06 16:00:00+07:00,889.9,127.21,1,0.0,100.0
2022-01-06 17:00:00+07:00,890.33,126.93,1,0.0,100.0
2022-01-06 18:00:00+07:00,890.26,125.64,1,0.0,100.0
2022-01-06 19:00:00+07:00,891.38,125.95,1,0.0,100.0
2022-01-06 20:00:00+07:00,892.17,126.87,1,0.0,100.0
2022-01-06 21:00:00+07:00,892.1,125.71,1,0.0,100.0
2022-01-06 22:00:00+07:00,892.24,125.46,1,0.0,100.0
2022-01-06 23:00:00+07:00,892.88,125.69,1,0.0,100.0
2022-01-07 00:00:00+07:00,890.94,125.76,1,0.0,100.0
2022-01-07 01:00:00+07:00,891.34,125.99,1,0.0,100.0
2022-01-07 02:00:00+07:00,891.67,126.5,1,0.0,100.0
2022-01-07 03:00:00+07:00,893.04,126.8,1,0.0,100.0
2022-01-07 04:00:00+07:00,892.33,126.75,1,0.0,100.0
2022-01-07 05:00:00+07:00,890.28,125.71,1,0.0,100.0
2022-01-07 06:00:00+07:00,891.36,127.15,1,0.0,100.0
2022-01-07 07:00:00+07:00,891.81,126.89,1,0.0,100.0
2022-01-07 08:00:00+07:00,893.19,128.7,1,0.0,100.0
2022-01-07 09:00:00+07:00,893.51,129.29,1,0.0,100.0
2022-01-07 10:00:00+07:00,896.94,129.54,1,0.0,100.0
2022-01-07 11:00:00+07:00,897.27,130.91,1,0.0,100.0
2022-01-07 13:00:00+07:00,898.13,131.13,1,0.0,100.0
2022-01-07 14:00:00+07:00,898.4,130.8,1,0.0,100.0
2022-01-07 15:00:00+07:00,900.06,130.65,1,0.0,100.0
2022-01-07 16:00:00+07:00,901.26,130.32,1,0.0,100.0
2022-01-07 17:00:00+07:00,898.88,129.24,1,0.0,100.0
2022-01-07 18:00:00+07:00,895.25,127.68,1,0.0,100.0
2022-01-07 19:00:00+07:00,895.63,127.57,1,0.0,100.0
