TimeStamp,NYA_DCS_G6710A_Cylinder_8,NYA_DCS_G6710A_Intake_Manifold,CLUSTER,OVER_BY,HEALTH
2022-01-01 00:00:00+07:00,816.28,113.65,1,0.0,100.0
2022-01-01 01:00:00+07:00,820.25,116.51,1,0.0,100.0
2022-01-01 02:00:00+07:00,816.28,113.62,1,0.0,100.0
2022-01-01 03:00:00+07:00,811.36,109.73,1,0.0,100.0
2022-01-01 04:00:00+07:00,810.45,109.4,1,0.0,100.0
2022-01-01 05:00:00+07:00,811.73,109.4,1,0.0,100.0
2022-01-01 06:00:00+07:00,810.26,109.4,1,0.0,100.0
2022-01-01 07:00:00+07:00,807.53,109.47,1,0.0,100.0
2022-01-01 08:00:00+07:00,812.49,112.69,1,0.0,100.0
2022-01-01 09:00:00+07:00,817.84,116.26,1,0.0,100.0
2022-01-01 10:00:00+07:00,820.57,119.49,1,0.0,100.0
2022-01-01 11:00:00+07:00,823.59,121.61,1,0.0,100.0
2022-01-01 12:00:00+07:00,824.73,122.31,1,0.0,100.0
2022-01-01 13:00:00+07:00,826.1,122.73,1,0.0,100.0
2022-01-01 14:00:00+07:00,826.92,123.43,1,0.0,100.0
2022-01-01 15:00:00+07:00,823.32,119.61,1,0.0,100.0
2022-01-01 16:00:00+07:00,825.39,121.07,1,0.0,100.0
2022-01-01 17:00:00+07:00,819.78,117.38,1,0.0,100.0
2022-01-01 18:00:00+07:00,815.17,114.22,1,0.0,100.0
2022-01-01 19:00:00+07:00,814.92,114.57,1,0.0,100.0
2022-01-01 20:00:00+07:00,816.34,116.29,1,0.0,100.0
2022-01-01 21:00:00+07:00,819.53,118.29,1,0.0,100.0
2022-01-01 22:00:00+07:00,822.41,119.2,1,0.0,100.0
2022-01-01 23:00:00+07:00,822.29,119.55,1,0.0,100.0
2022-01-02 00:00:00+07:00,817.58,115.34,1,0.0,100.0
2022-01-02 01:00:00+07:00,815.82,115.21,1,0.0,100.0
2022-01-02 02:00:00+07:00,815.84,115.55,1,0.0,100.0
2022-01-02 03:00:00+07:00,812.75,111.96,1,0.0,100.0
2022-01-02 04:00:00+07:00,811.16,111.0,1,0.0,100.0
2022-01-02 05:00:00+07:00,809.2,110.04,1,0.0,100.0
2022-01-02 06:00:00+07:00,807.75,109.59,1,0.0,100.0
2022-01-02 07:00:00+07:00,806.24,109.55,1,0.0,100.0
2022-01-02 08:00:00+07:00,807.59,110.74,1,0.0,100.0
2022-01-02 14:00:00+07:00,833.79,125.17,1,0.0,100.0
2022-01-02 15:00:00+07:00,836.84,125.68,1,0.0,100.0
2022-01-02 16:00:00+07:00,829.72,117.99,1,0.0,100.0
2022-01-02 17:00:00+07:00,823.85,114.88,1,0.0,100.0
2022-01-02 18:00:00+07:00,820.98,112.67,1,0.0,100.0
2022-01-02 19:00:00+07:00,819.66,113.46,1,0.0,100.0
2022-01-02 20:00:00+07:00,820.31,113.07,1,0.0,100.0
2022-01-02 21:00:00+07:00,820.13,113.25,1,0.0,100.0
2022-01-02 22:00:00+07:00,820.09,113.12,1,0.0,100.0
2022-01-02 23:00:00+07:00,819.37,112.79,1,0.0,100.0
2022-01-03 00:00:00+07:00,818.67,112.41,1,0.0,100.0
2022-01-03 01:00:00+07:00,816.06,111.2,1,0.0,100.0
2022-01-03 02:00:00+07:00,815.16,109.99,1,0.0,100.0
