TimeStamp,AVG_ALL_CYLINDER,HEALTH
2022-01-30 02:00:00+07:00,851.55,0.0
2022-01-30 03:00:00+07:00,848.39,0.0
2022-01-30 04:00:00+07:00,848.6,0.0
2022-01-30 05:00:00+07:00,848.26,0.0
2022-01-30 06:00:00+07:00,847.62,0.0
2022-01-30 07:00:00+07:00,847.95,0.0
2022-01-30 08:00:00+07:00,849.94,0.0
2022-01-30 09:00:00+07:00,851.93,0.0
2022-01-30 10:00:00+07:00,853.84,0.0
2022-01-30 11:00:00+07:00,855.36,0.0
2022-01-30 12:00:00+07:00,856.47,0.0
2022-01-30 13:00:00+07:00,856.03,0.0
2022-01-30 14:00:00+07:00,858.35,0.0
2022-01-30 15:00:00+07:00,859.3,0.0
2022-01-30 16:00:00+07:00,860.38,0.0
2022-01-30 17:00:00+07:00,862.59,0.0
2022-01-30 18:00:00+07:00,860.77,0.0
2022-01-30 19:00:00+07:00,859.26,0.0
2022-01-30 20:00:00+07:00,859.89,0.0
2022-01-30 21:00:00+07:00,861.05,0.0
2022-01-30 22:00:00+07:00,860.46,0.0
2022-01-30 23:00:00+07:00,859.35,0.0
2022-01-31 00:00:00+07:00,857.31,0.0
2022-01-31 01:00:00+07:00,857.28,0.0
2022-01-31 02:00:00+07:00,854.58,0.0
2022-01-31 03:00:00+07:00,853.74,0.0
2022-01-31 04:00:00+07:00,852.3,0.0
2022-01-31 05:00:00+07:00,851.99,0.0
2022-01-31 06:00:00+07:00,854.39,0.0
2022-01-31 07:00:00+07:00,854.75,0.0
2022-01-31 08:00:00+07:00,856.07,0.0
2022-01-31 09:00:00+07:00,856.79,0.0
2022-01-31 10:00:00+07:00,857.61,0.0
2022-01-31 11:00:00+07:00,858.91,0.0
2022-01-31 12:00:00+07:00,858.96,0.0
2022-01-31 14:00:00+07:00,860.03,0.0
2022-01-31 16:00:00+07:00,867.63,100.0
2022-01-31 17:00:00+07:00,942.37,100.0
2022-01-31 18:00:00+07:00,939.9,100.0
2022-01-31 19:00:00+07:00,928.67,100.0
2022-01-31 20:00:00+07:00,932.92,100.0
2022-01-31 21:00:00+07:00,933.78,100.0
2022-01-31 22:00:00+07:00,932.97,100.0
2022-01-31 23:00:00+07:00,934.81,100.0
2022-02-01 00:00:00+07:00,930.36,100.0
2022-02-01 01:00:00+07:00,931.78,100.0
2022-02-01 02:00:00+07:00,931.19,100.0
2022-02-01 03:00:00+07:00,931.54,100.0
2022-02-01 04:00:00+07:00,930.67,100.0
2022-02-01 05:00:00+07:00,928.46,100.0
2022-02-01 06:00:00+07:00,931.1,100.0
2022-02-01 07:00:00+07:00,955.8,100.0
2022-02-01 08:00:00+07:00,966.91,100.0
2022-02-01 09:00:00+07:00,969.54,100.0
2022-02-01 10:00:00+07:00,969.88,100.0
2022-02-01 11:00:00+07:00,970.0,100.0
2022-02-01 12:00:00+07:00,969.91,100.0
2022-02-01 13:00:00+07:00,970.63,100.0
2022-02-01 14:00:00+07:00,971.79,100.0
2022-02-01 15:00:00+07:00,970.74,100.0
2022-02-01 16:00:00+07:00,968.65,100.0
2022-02-01 17:00:00+07:00,967.89,100.0
2022-02-01 18:00:00+07:00,968.37,100.0
2022-02-01 19:00:00+07:00,968.84,100.0
2022-02-01 20:00:00+07:00,969.4,100.0
2022-02-01 21:00:00+07:00,969.09,100.0
2022-02-01 22:00:00+07:00,968.94,100.0
2022-02-01 23:00:00+07:00,969.49,100.0
2022-02-02 00:00:00+07:00,966.63,100.0
2022-02-02 01:00:00+07:00,966.76,100.0
2022-02-02 02:00:00+07:00,967.07,100.0
2022-02-02 03:00:00+07:00,967.15,100.0
2022-02-02 04:00:00+07:00,966.49,100.0
2022-02-02 05:00:00+07:00,967.07,100.0
2022-02-02 06:00:00+07:00,966.89,100.0
2022-02-02 07:00:00+07:00,959.17,100.0
2022-02-02 08:00:00+07:00,953.63,100.0
2022-02-02 09:00:00+07:00,957.06,100.0
2022-02-02 10:00:00+07:00,962.09,100.0
2022-02-02 11:00:00+07:00,961.22,100.0
2022-02-02 12:00:00+07:00,961.63,100.0
2022-02-02 13:00:00+07:00,962.56,100.0
2022-02-02 14:00:00+07:00,959.98,100.0
2022-02-02 15:00:00+07:00,953.71,100.0
2022-02-02 16:00:00+07:00,954.6,100.0
2022-02-02 17:00:00+07:00,954.92,100.0
2022-02-02 18:00:00+07:00,962.25,100.0
2022-02-02 19:00:00+07:00,962.76,100.0
2022-02-02 20:00:00+07:00,964.75,100.0
2022-02-02 21:00:00+07:00,964.97,100.0
2022-02-02 22:00:00+07:00,965.51,100.0
2022-02-02 23:00:00+07:00,968.58,100.0
2022-02-03 00:00:00+07:00,968.63,100.0
2022-02-03 01:00:00+07:00,968.56,100.0
2022-02-03 02:00:00+07:00,968.45,100.0
2022-02-03 03:00:00+07:00,969.5,100.0
2022-02-03 04:00:00+07:00,969.9,100.0
2022-02-03 05:00:00+07:00,970.12,100.0
2022-02-03 06:00:00+07:00,969.41,100.0
2022-02-03 07:00:00+07:00,968.61,100.0
2022-02-03 08:00:00+07:00,970.58,100.0
2022-02-03 09:00:00+07:00,970.7,100.0
2022-02-03 10:00:00+07:00,971.13,100.0
2022-02-03 11:00:00+07:00,972.96,100.0
2022-02-03 12:00:00+07:00,973.92,100.0
2022-02-03 13:00:00+07:00,974.35,100.0
2022-02-03 14:00:00+07:00,974.69,100.0
2022-02-03 15:00:00+07:00,975.69,100.0
2022-02-03 16:00:00+07:00,975.33,100.0
2022-02-03 17:00:00+07:00,972.77,100.0
2022-02-03 18:00:00+07:00,972.22,100.0
2022-02-03 19:00:00+07:00,971.17,100.0
2022-02-03 20:00:00+07:00,970.89,100.0
2022-02-03 21:00:00+07:00,970.55,100.0
2022-02-03 22:00:00+07:00,969.85,100.0
2022-02-05 03:00:00+07:00,979.39,100.0
2022-02-05 04:00:00+07:00,978.64,100.0
2022-02-05 06:00:00+07:00,980.43,100.0
2022-02-05 07:00:00+07:00,981.17,100.0
2022-02-05 08:00:00+07:00,981.39,100.0
2022-02-05 10:00:00+07:00,984.69,100.0
2022-02-05 11:00:00+07:00,983.73,100.0
2022-02-05 12:00:00+07:00,985.6,100.0
2022-02-05 13:00:00+07:00,984.42,100.0
2022-02-05 14:00:00+07:00,985.73,100.0
2022-02-05 15:00:00+07:00,985.29,100.0
2022-02-05 16:00:00+07:00,984.4,100.0
2022-02-05 17:00:00+07:00,984.63,100.0
2022-02-05 18:00:00+07:00,982.29,100.0
2022-02-05 19:00:00+07:00,981.33,100.0
2022-02-05 20:00:00+07:00,981.23,100.0
2022-02-05 21:00:00+07:00,981.41,100.0
2022-02-05 22:00:00+07:00,981.81,100.0
2022-02-05 23:00:00+07:00,981.96,100.0
2022-02-06 00:00:00+07:00,979.96,100.0
2022-02-06 01:00:00+07:00,980.9,100.0
2022-02-06 02:00:00+07:00,979.88,100.0
2022-02-06 03:00:00+07:00,980.14,100.0
2022-02-06 04:00:00+07:00,980.06,100.0
2022-02-06 05:00:00+07:00,978.88,100.0
2022-02-06 06:00:00+07:00,978.37,100.0
2022-02-06 07:00:00+07:00,978.66,100.0
2022-02-06 08:00:00+07:00,979.5,100.0
2022-02-06 09:00:00+07:00,981.38,100.0
2022-02-06 10:00:00+07:00,981.69,100.0
2022-02-06 11:00:00+07:00,983.74,100.0
2022-02-06 12:00:00+07:00,983.96,100.0
2022-02-06 13:00:00+07:00,985.81,100.0
2022-02-06 14:00:00+07:00,985.32,100.0
2022-02-06 15:00:00+07:00,986.51,100.0
2022-02-06 16:00:00+07:00,985.03,100.0
2022-02-06 17:00:00+07:00,980.13,100.0
2022-02-06 18:00:00+07:00,980.07,100.0
2022-02-06 19:00:00+07:00,980.79,100.0
2022-02-06 20:00:00+07:00,978.07,100.0
2022-02-06 21:00:00+07:00,975.05,100.0
2022-02-06 22:00:00+07:00,971.28,100.0
2022-02-06 23:00:00+07:00,971.34,100.0
2022-02-07 00:00:00+07:00,965.58,100.0
2022-02-07 01:00:00+07:00,967.2,100.0
2022-02-07 02:00:00+07:00,967.13,100.0
2022-02-07 03:00:00+07:00,972.0,100.0
2022-02-07 04:00:00+07:00,974.73,100.0
2022-02-07 05:00:00+07:00,975.17,100.0
2022-02-07 06:00:00+07:00,976.73,100.0
2022-02-07 07:00:00+07:00,981.2,100.0
2022-02-07 08:00:00+07:00,857.42,0.0
2022-02-07 09:00:00+07:00,933.57,100.0
2022-02-07 11:00:00+07:00,861.27,0.0
2022-02-07 12:00:00+07:00,866.96,100.0
2022-02-07 13:00:00+07:00,872.17,100.0
2022-02-07 14:00:00+07:00,875.35,100.0
2022-02-07 15:00:00+07:00,875.83,100.0
2022-02-07 16:00:00+07:00,876.93,100.0
2022-02-07 17:00:00+07:00,876.44,100.0
2022-02-07 18:00:00+07:00,874.46,100.0
2022-02-07 19:00:00+07:00,875.01,100.0
2022-02-07 20:00:00+07:00,874.65,100.0
2022-02-07 21:00:00+07:00,874.56,100.0
2022-02-07 22:00:00+07:00,873.15,100.0
2022-02-07 23:00:00+07:00,869.69,100.0
2022-02-08 00:00:00+07:00,869.15,100.0
2022-02-08 01:00:00+07:00,869.18,100.0
2022-02-08 02:00:00+07:00,867.6,100.0
2022-02-08 03:00:00+07:00,864.77,0.0
2022-02-08 04:00:00+07:00,864.83,0.0
2022-02-08 05:00:00+07:00,867.7,100.0
2022-02-08 06:00:00+07:00,866.96,100.0
2022-02-08 07:00:00+07:00,863.62,0.0
2022-02-08 08:00:00+07:00,871.65,100.0
2022-02-08 09:00:00+07:00,875.88,100.0
2022-02-08 10:00:00+07:00,880.21,100.0
2022-02-08 11:00:00+07:00,882.1,100.0
2022-02-08 12:00:00+07:00,884.53,100.0
2022-02-08 13:00:00+07:00,885.59,100.0
2022-02-08 14:00:00+07:00,885.84,100.0
2022-02-08 15:00:00+07:00,888.53,100.0
2022-02-08 16:00:00+07:00,888.94,100.0
2022-02-08 17:00:00+07:00,888.11,100.0
2022-02-08 18:00:00+07:00,886.67,100.0
2022-02-08 19:00:00+07:00,887.1,100.0
2022-02-08 20:00:00+07:00,886.56,100.0
2022-02-09 02:00:00+07:00,884.45,100.0
2022-02-09 03:00:00+07:00,885.74,100.0
2022-02-09 05:00:00+07:00,886.76,100.0
2022-02-09 06:00:00+07:00,886.22,100.0
2022-02-09 07:00:00+07:00,886.85,100.0
2022-02-09 08:00:00+07:00,886.68,100.0
2022-02-09 09:00:00+07:00,887.5,100.0
2022-02-09 10:00:00+07:00,889.31,100.0
2022-02-09 11:00:00+07:00,890.53,100.0
2022-02-09 12:00:00+07:00,889.9,100.0
2022-02-09 13:00:00+07:00,888.71,100.0
2022-02-09 15:00:00+07:00,887.97,100.0
2022-02-09 17:00:00+07:00,888.03,100.0
2022-02-09 18:00:00+07:00,886.51,100.0
2022-02-09 19:00:00+07:00,885.34,100.0
2022-02-09 21:00:00+07:00,883.78,100.0
2022-02-09 22:00:00+07:00,881.79,100.0
2022-02-09 23:00:00+07:00,880.67,100.0
2022-02-10 00:00:00+07:00,880.34,100.0
2022-02-10 01:00:00+07:00,881.13,100.0
2022-02-10 02:00:00+07:00,880.48,100.0
2022-02-10 03:00:00+07:00,880.9,100.0
2022-02-10 04:00:00+07:00,882.64,100.0
2022-02-10 05:00:00+07:00,882.82,100.0
2022-02-10 06:00:00+07:00,883.27,100.0
2022-02-10 07:00:00+07:00,882.83,100.0
2022-02-10 09:00:00+07:00,886.66,100.0
2022-02-10 10:00:00+07:00,886.55,100.0
2022-02-10 11:00:00+07:00,886.27,100.0
2022-02-10 12:00:00+07:00,885.26,100.0
2022-02-10 13:00:00+07:00,886.77,100.0
2022-02-10 14:00:00+07:00,884.61,100.0
2022-02-10 15:00:00+07:00,883.82,100.0
2022-02-10 16:00:00+07:00,882.47,100.0
2022-02-11 02:00:00+07:00,903.01,100.0
2022-02-11 03:00:00+07:00,903.47,100.0
2022-02-11 04:00:00+07:00,902.04,100.0
2022-02-11 05:00:00+07:00,902.2,100.0
2022-02-11 06:00:00+07:00,901.0,100.0
2022-02-11 07:00:00+07:00,902.05,100.0
2022-02-11 08:00:00+07:00,902.25,100.0
2022-02-11 09:00:00+07:00,902.05,100.0
2022-02-11 10:00:00+07:00,902.29,100.0
2022-02-11 11:00:00+07:00,901.74,100.0
2022-02-11 12:00:00+07:00,902.7,100.0
2022-02-11 13:00:00+07:00,903.37,100.0
2022-02-11 14:00:00+07:00,903.56,100.0
2022-02-11 15:00:00+07:00,903.09,100.0
2022-02-11 17:00:00+07:00,903.42,100.0
2022-02-11 18:00:00+07:00,900.17,100.0
2022-02-11 19:00:00+07:00,899.23,100.0
2022-02-11 20:00:00+07:00,899.52,100.0
2022-02-11 21:00:00+07:00,897.99,100.0
2022-02-11 22:00:00+07:00,898.12,100.0
2022-02-11 23:00:00+07:00,898.48,100.0
2022-02-12 00:00:00+07:00,897.42,100.0
2022-02-12 01:00:00+07:00,897.51,100.0
2022-02-12 02:00:00+07:00,897.43,100.0
2022-02-12 03:00:00+07:00,898.47,100.0
2022-02-12 04:00:00+07:00,899.38,100.0
2022-02-12 05:00:00+07:00,899.34,100.0
2022-02-12 06:00:00+07:00,898.83,100.0
2022-02-12 07:00:00+07:00,899.21,100.0
2022-02-12 08:00:00+07:00,900.34,100.0
2022-02-12 09:00:00+07:00,901.21,100.0
2022-02-12 10:00:00+07:00,902.36,100.0
2022-02-12 11:00:00+07:00,903.64,100.0
2022-02-12 12:00:00+07:00,900.56,100.0
2022-02-12 14:00:00+07:00,892.87,100.0
2022-02-12 15:00:00+07:00,887.71,100.0
2022-02-12 16:00:00+07:00,895.04,100.0
2022-02-12 17:00:00+07:00,899.25,100.0
2022-02-12 18:00:00+07:00,901.08,100.0
2022-02-12 19:00:00+07:00,901.35,100.0
2022-02-12 20:00:00+07:00,900.1,100.0
2022-02-12 21:00:00+07:00,900.31,100.0
2022-02-12 22:00:00+07:00,901.87,100.0
2022-02-12 23:00:00+07:00,902.37,100.0
2022-02-13 00:00:00+07:00,902.64,100.0
2022-02-13 01:00:00+07:00,903.15,100.0
2022-02-13 02:00:00+07:00,900.61,100.0
2022-02-13 03:00:00+07:00,900.37,100.0
2022-02-13 04:00:00+07:00,901.04,100.0
2022-02-13 05:00:00+07:00,900.95,100.0
2022-02-13 06:00:00+07:00,901.89,100.0
2022-02-13 07:00:00+07:00,904.07,100.0
2022-02-13 08:00:00+07:00,904.88,100.0
2022-02-13 10:00:00+07:00,907.28,100.0
2022-02-13 11:00:00+07:00,907.32,100.0
2022-02-13 12:00:00+07:00,907.37,100.0
2022-02-13 13:00:00+07:00,906.99,100.0
2022-02-13 14:00:00+07:00,908.98,100.0
2022-02-13 15:00:00+07:00,909.88,100.0
2022-02-13 16:00:00+07:00,908.47,100.0
2022-02-13 17:00:00+07:00,908.03,100.0
2022-02-13 18:00:00+07:00,906.84,100.0
2022-02-13 19:00:00+07:00,906.65,100.0
2022-02-13 20:00:00+07:00,905.78,100.0
2022-02-13 21:00:00+07:00,905.61,100.0
2022-02-13 22:00:00+07:00,904.39,100.0
2022-02-13 23:00:00+07:00,905.37,100.0
2022-02-14 00:00:00+07:00,904.81,100.0
2022-02-14 01:00:00+07:00,904.75,100.0
2022-02-14 02:00:00+07:00,904.81,100.0
2022-02-14 03:00:00+07:00,904.05,100.0
2022-02-14 04:00:00+07:00,902.82,100.0
2022-02-14 05:00:00+07:00,903.95,100.0
2022-02-14 06:00:00+07:00,903.8,100.0
2022-02-14 07:00:00+07:00,905.55,100.0
2022-02-14 08:00:00+07:00,905.37,100.0
2022-02-14 09:00:00+07:00,899.11,100.0
2022-02-14 10:00:00+07:00,899.33,100.0
2022-02-14 11:00:00+07:00,900.66,100.0
2022-02-14 12:00:00+07:00,900.72,100.0
