TimeStamp,NYA_DCS_G6710A_Cylinder_4,NYA_DCS_G6710A_Intake_Manifold,CLUSTER,OVER_BY,HEALTH
2022-01-01 00:00:00+07:00,840.34,113.65,1,0.0,100.0
2022-01-01 01:00:00+07:00,844.45,116.51,1,0.0,100.0
2022-01-01 02:00:00+07:00,840.07,113.62,1,0.0,100.0
2022-01-01 03:00:00+07:00,838.94,109.73,1,0.0,100.0
2022-01-01 04:00:00+07:00,839.22,109.4,1,0.0,100.0
2022-01-01 05:00:00+07:00,838.84,109.4,1,0.0,100.0
2022-01-01 06:00:00+07:00,838.31,109.4,1,0.0,100.0
2022-01-01 07:00:00+07:00,834.44,109.47,1,0.01,99.88
2022-01-01 08:00:00+07:00,839.99,112.69,1,0.0,100.0
2022-01-01 09:00:00+07:00,846.76,116.26,1,0.0,100.0
2022-01-01 10:00:00+07:00,848.35,119.49,1,0.0,100.0
2022-01-01 11:00:00+07:00,852.55,121.61,1,0.0,100.0
2022-01-01 12:00:00+07:00,853.49,122.31,1,0.0,100.0
2022-01-01 13:00:00+07:00,855.39,122.73,1,0.0,100.0
2022-01-01 14:00:00+07:00,857.52,123.43,1,0.0,100.0
2022-01-01 15:00:00+07:00,852.63,119.61,1,0.0,100.0
2022-01-01 16:00:00+07:00,853.08,121.07,1,0.0,100.0
2022-01-01 17:00:00+07:00,845.4,117.38,1,0.0,100.0
2022-01-01 18:00:00+07:00,840.71,114.22,1,0.0,100.0
2022-01-01 19:00:00+07:00,841.19,114.57,1,0.0,100.0
2022-01-01 20:00:00+07:00,842.55,116.29,1,0.0,100.0
2022-01-01 21:00:00+07:00,847.11,118.29,1,0.0,100.0
2022-01-01 22:00:00+07:00,850.74,119.2,1,0.0,100.0
2022-01-01 23:00:00+07:00,849.97,119.55,1,0.0,100.0
2022-01-02 00:00:00+07:00,843.14,115.34,1,0.0,100.0
2022-01-02 01:00:00+07:00,841.72,115.21,1,0.0,100.0
2022-01-02 02:00:00+07:00,842.02,115.55,1,0.0,100.0
2022-01-02 03:00:00+07:00,839.79,111.96,1,0.0,100.0
2022-01-02 04:00:00+07:00,837.67,111.0,1,0.0,100.0
2022-01-02 05:00:00+07:00,836.35,110.04,1,0.0,100.0
2022-01-02 06:00:00+07:00,836.8,109.59,1,0.0,100.0
2022-01-02 07:00:00+07:00,836.01,109.55,1,0.0,100.0
2022-01-02 08:00:00+07:00,837.62,110.74,1,0.0,100.0
2022-01-02 14:00:00+07:00,856.24,125.17,1,0.0,100.0
2022-01-02 15:00:00+07:00,859.19,125.68,1,0.0,100.0
2022-01-02 16:00:00+07:00,851.67,117.99,1,0.0,100.0
2022-01-02 17:00:00+07:00,845.83,114.88,1,0.0,100.0
2022-01-02 18:00:00+07:00,840.9,112.67,1,0.0,100.0
2022-01-02 19:00:00+07:00,841.7,113.46,1,0.0,100.0
2022-01-02 20:00:00+07:00,839.51,113.07,1,0.0,100.0
2022-01-02 21:00:00+07:00,838.59,113.25,1,0.0,100.0
