TimeStamp,NYA_DCS_G6710A_Cylinder_3,NYA_DCS_G6710A_Intake_Manifold,CLUSTER,OVER_BY,HEALTH
2022-01-01 00:00:00+07:00,920.02,113.65,1,0.0,100.0
2022-01-01 01:00:00+07:00,921.84,116.51,1,0.0,100.0
2022-01-01 02:00:00+07:00,922.91,113.62,1,0.0,100.0
2022-01-01 03:00:00+07:00,922.72,109.73,1,0.0,100.0
2022-01-01 04:00:00+07:00,921.23,109.4,1,0.0,100.0
2022-01-01 05:00:00+07:00,921.06,109.4,1,0.0,100.0
2022-01-01 06:00:00+07:00,921.3,109.4,1,0.0,100.0
2022-01-01 07:00:00+07:00,921.66,109.47,1,0.0,100.0
2022-01-01 08:00:00+07:00,919.92,112.69,1,0.0,100.0
2022-01-01 09:00:00+07:00,919.58,116.26,1,0.0,100.0
2022-01-01 10:00:00+07:00,920.55,119.49,1,0.0,100.0
2022-01-01 11:00:00+07:00,922.94,121.61,1,0.0,100.0
2022-01-01 12:00:00+07:00,924.72,122.31,1,0.0,100.0
2022-01-01 13:00:00+07:00,925.81,122.73,1,0.0,100.0
2022-01-01 14:00:00+07:00,927.33,123.43,1,0.0,100.0
2022-01-01 15:00:00+07:00,925.85,119.61,1,0.0,100.0
2022-01-01 16:00:00+07:00,925.35,121.07,1,0.0,100.0
2022-01-01 17:00:00+07:00,922.16,117.38,1,0.0,100.0
2022-01-01 18:00:00+07:00,920.84,114.22,1,0.0,100.0
2022-01-01 19:00:00+07:00,920.2,114.57,1,0.0,100.0
2022-01-01 20:00:00+07:00,920.08,116.29,1,0.0,100.0
2022-01-01 21:00:00+07:00,921.51,118.29,1,0.0,100.0
2022-01-01 22:00:00+07:00,922.16,119.2,1,0.0,100.0
2022-01-01 23:00:00+07:00,921.87,119.55,1,0.0,100.0
2022-01-02 00:00:00+07:00,920.98,115.34,1,0.0,100.0
2022-01-02 01:00:00+07:00,920.64,115.21,1,0.0,100.0
2022-01-02 02:00:00+07:00,921.28,115.55,1,0.0,100.0
2022-01-02 03:00:00+07:00,920.29,111.96,1,0.0,100.0
2022-01-02 04:00:00+07:00,918.28,111.0,1,0.0,100.0
2022-01-02 05:00:00+07:00,917.91,110.04,1,0.0,100.0
2022-01-02 06:00:00+07:00,919.89,109.59,1,0.0,100.0
2022-01-02 07:00:00+07:00,919.0,109.55,1,0.0,100.0
2022-01-02 08:00:00+07:00,918.78,110.74,1,0.0,100.0
2022-01-02 14:00:00+07:00,924.45,125.17,1,0.0,100.0
2022-01-02 15:00:00+07:00,928.68,125.68,1,0.0,100.0
2022-01-02 16:00:00+07:00,927.6,117.99,1,0.0,100.0
2022-01-02 17:00:00+07:00,925.07,114.88,1,0.0,100.0
2022-01-02 18:00:00+07:00,924.1,112.67,1,0.0,100.0
2022-01-02 19:00:00+07:00,922.45,113.46,1,0.0,100.0
2022-01-02 20:00:00+07:00,919.34,113.07,1,0.0,100.0
2022-01-02 21:00:00+07:00,918.26,113.25,1,0.0,100.0
2022-01-02 22:00:00+07:00,918.44,113.12,1,0.0,100.0
2022-01-02 23:00:00+07:00,918.15,112.79,1,0.0,100.0
2022-01-03 00:00:00+07:00,918.95,112.41,1,0.0,100.0
2022-01-03 01:00:00+07:00,918.93,111.2,1,0.0,100.0
2022-01-03 02:00:00+07:00,916.71,109.99,1,0.0,100.0
2022-01-03 03:00:00+07:00,916.42,110.04,1,0.0,100.0
2022-01-03 04:00:00+07:00,917.16,109.97,1,0.0,100.0
2022-01-03 05:00:00+07:00,917.21,109.69,1,0.0,100.0
2022-01-03 06:00:00+07:00,917.07,110.72,1,0.0,100.0
2022-01-03 07:00:00+07:00,917.2,110.43,1,0.0,100.0
2022-01-03 08:00:00+07:00,917.81,111.2,1,0.0,100.0
2022-01-03 09:00:00+07:00,918.99,111.56,1,0.0,100.0
2022-01-03 10:00:00+07:00,918.47,114.27,1,0.0,100.0
2022-01-03 11:00:00+07:00,921.43,117.04,1,0.0,100.0
2022-01-03 12:00:00+07:00,925.94,123.8,1,0.0,100.0
2022-01-03 13:00:00+07:00,925.75,120.65,1,0.0,100.0
2022-01-03 14:00:00+07:00,927.56,125.75,1,0.0,100.0
2022-01-03 15:00:00+07:00,931.73,129.06,1,0.0,100.0
2022-01-03 16:00:00+07:00,930.41,128.81,1,0.0,100.0
2022-01-03 17:00:00+07:00,928.7,128.18,1,0.0,100.0
2022-01-03 18:00:00+07:00,926.12,125.7,1,0.0,100.0
2022-01-03 19:00:00+07:00,926.75,125.6,1,0.0,100.0
2022-01-03 20:00:00+07:00,926.76,125.6,1,0.0,100.0
2022-01-03 21:00:00+07:00,925.9,125.6,1,0.0,100.0
2022-01-03 22:00:00+07:00,926.06,125.34,1,0.0,100.0
2022-01-03 23:00:00+07:00,926.34,124.71,1,0.0,100.0
2022-01-04 00:00:00+07:00,924.53,123.89,1,0.0,100.0
2022-01-04 01:00:00+07:00,927.23,123.8,1,0.0,100.0
2022-01-04 02:00:00+07:00,926.68,124.45,1,0.0,100.0
2022-01-04 03:00:00+07:00,924.54,123.69,1,0.0,100.0
2022-01-04 04:00:00+07:00,926.73,124.68,1,0.0,100.0
2022-01-04 05:00:00+07:00,925.66,124.69,1,0.0,100.0
2022-01-04 06:00:00+07:00,924.65,123.49,1,0.0,100.0
2022-01-04 07:00:00+07:00,925.83,123.49,1,0.0,100.0
