TimeStamp,NYA_DCS_G6710A_Intake_Manifold,NYA_DCS_G6710A_CoolantTemp_RB,CLUSTER,OVER_BY,HEALTH
2022-01-20 14:00:00+07:00,115.35,178.98,1,0,100.0
2022-01-20 15:00:00+07:00,115.13,178.54,1,0,100.0
2022-01-20 16:00:00+07:00,113.51,178.39,1,0,100.0
2022-01-20 19:00:00+07:00,117.7,180.99,1,0,100.0
2022-01-20 20:00:00+07:00,121.01,182.96,1,0,100.0
2022-01-20 21:00:00+07:00,119.0,181.31,1,0,100.0
2022-01-20 22:00:00+07:00,119.98,182.13,1,0,100.0
2022-01-20 23:00:00+07:00,118.72,181.05,1,0,100.0
2022-01-21 00:00:00+07:00,119.43,181.6,1,0,100.0
2022-01-21 01:00:00+07:00,115.28,179.13,1,0,100.0
2022-01-21 02:00:00+07:00,114.09,178.5,1,0,100.0
2022-01-21 03:00:00+07:00,110.55,176.6,1,0,100.0
2022-01-21 04:00:00+07:00,108.73,175.39,1,0,100.0
2022-01-21 05:00:00+07:00,111.54,177.95,1,0,100.0
2022-01-21 06:00:00+07:00,113.3,178.73,1,0,100.0
2022-01-21 07:00:00+07:00,112.91,178.09,1,0,100.0
2022-01-21 08:00:00+07:00,117.37,180.52,1,0,100.0
2022-01-21 09:00:00+07:00,119.04,181.45,1,0,100.0
2022-01-21 11:00:00+07:00,119.64,181.75,1,0,100.0
2022-01-21 13:00:00+07:00,113.47,177.88,1,0,100.0
2022-01-21 14:00:00+07:00,118.49,181.35,1,0,100.0
2022-01-21 15:00:00+07:00,121.49,182.86,1,0,100.0
2022-01-21 16:00:00+07:00,118.38,180.38,1,0,100.0
2022-01-21 17:00:00+07:00,116.17,179.39,1,0,100.0
2022-01-21 18:00:00+07:00,120.02,182.33,1,0,100.0
2022-01-21 19:00:00+07:00,119.14,181.03,1,0,100.0
2022-01-21 22:00:00+07:00,120.29,182.61,1,0,100.0
2022-01-21 23:00:00+07:00,120.2,181.99,1,0,100.0
2022-01-22 00:00:00+07:00,120.16,181.47,1,0,100.0
2022-01-22 01:00:00+07:00,120.2,181.77,1,0,100.0
2022-01-22 02:00:00+07:00,120.23,181.99,1,0,100.0
2022-01-22 03:00:00+07:00,118.3,180.97,1,0,100.0
2022-01-22 04:00:00+07:00,117.81,180.38,1,0,100.0
2022-01-22 05:00:00+07:00,111.39,176.77,1,0,100.0
2022-01-22 06:00:00+07:00,108.38,175.67,1,0,100.0
2022-01-22 07:00:00+07:00,113.55,179.12,1,0,100.0
2022-01-22 08:00:00+07:00,116.99,180.53,1,0,100.0
2022-01-22 09:00:00+07:00,116.06,179.69,1,0,100.0
2022-01-22 10:00:00+07:00,110.42,175.76,1,0,100.0
2022-01-22 11:00:00+07:00,109.18,175.67,1,0,100.0
2022-01-22 12:00:00+07:00,111.59,177.85,1,0,100.0
2022-01-22 13:00:00+07:00,112.4,177.96,1,0,100.0
2022-01-22 15:00:00+07:00,110.55,176.78,1,0,100.0
2022-01-22 16:00:00+07:00,110.55,176.74,1,0,100.0
2022-01-22 17:00:00+07:00,110.18,176.8,1,0,100.0
2022-01-22 18:00:00+07:00,112.01,178.38,1,0,100.0
2022-01-22 20:00:00+07:00,119.43,181.57,1,0,100.0
2022-01-22 21:00:00+07:00,120.2,182.8,1,0,100.0
2022-01-22 22:00:00+07:00,120.48,183.2,1,0,100.0
2022-01-22 23:00:00+07:00,120.28,183.2,1,0,100.0
2022-01-23 00:00:00+07:00,120.2,183.2,1,0,100.0
2022-01-23 01:00:00+07:00,119.97,181.97,1,0,100.0
2022-01-23 02:00:00+07:00,119.34,181.4,1,0,100.0
2022-01-23 03:00:00+07:00,116.8,179.74,1,0,100.0
2022-01-23 04:00:00+07:00,113.66,178.57,1,0,100.0
2022-01-23 06:00:00+07:00,107.6,174.47,1,0,100.0
2022-01-23 08:00:00+07:00,110.33,177.33,1,0,100.0
2022-01-23 09:00:00+07:00,116.61,180.42,1,0,100.0
2022-01-23 10:00:00+07:00,118.85,181.1,1,0,100.0
2022-01-23 13:00:00+07:00,121.45,183.2,1,0,100.0
2022-01-24 16:00:00+07:00,131.08,189.68,1,0,100.0
2022-01-24 17:00:00+07:00,131.04,189.6,1,0,100.0
2022-01-24 18:00:00+07:00,128.96,187.12,1,0,100.0
2022-01-24 20:00:00+07:00,129.33,188.29,1,0,100.0
2022-01-24 21:00:00+07:00,128.95,187.71,1,0,100.0
2022-01-24 22:00:00+07:00,128.04,186.04,1,0,100.0
2022-01-24 23:00:00+07:00,129.2,188.52,1,0,100.0
2022-01-25 00:00:00+07:00,128.3,185.8,1,0,100.0
2022-01-25 01:00:00+07:00,126.22,185.0,1,0,100.0
2022-01-25 02:00:00+07:00,122.99,183.73,1,0,100.0
2022-01-25 03:00:00+07:00,121.69,183.2,1,0,100.0
2022-01-25 06:00:00+07:00,124.77,186.53,1,0,100.0
2022-01-25 07:00:00+07:00,126.36,186.96,1,0,100.0
2022-01-25 08:00:00+07:00,127.91,188.17,1,0,100.0
2022-01-25 09:00:00+07:00,128.13,188.56,1,0,100.0
2022-01-25 10:00:00+07:00,129.2,188.6,1,0,100.0
2022-01-25 12:00:00+07:00,131.57,190.3,1,0,100.0
2022-01-25 14:00:00+07:00,127.21,185.91,1,0,100.0
2022-01-27 09:00:00+07:00,131.71,189.58,1,0,100.0
2022-01-27 10:00:00+07:00,131.71,190.52,1,0,100.0
2022-01-27 11:00:00+07:00,130.3,188.03,1,0,100.0
2022-01-27 12:00:00+07:00,126.17,185.58,1,0,100.0
2022-01-27 13:00:00+07:00,122.1,183.46,1,0,100.0
2022-01-27 14:00:00+07:00,124.12,184.75,1,0,100.0
2022-01-27 15:00:00+07:00,121.4,181.62,1,0,100.0
2022-01-27 16:00:00+07:00,125.73,186.58,1,0,100.0
2022-01-27 17:00:00+07:00,124.41,184.94,1,0,100.0
2022-01-27 18:00:00+07:00,120.91,182.63,1,0,100.0
2022-01-27 19:00:00+07:00,119.92,181.96,1,0,100.0
2022-01-27 20:00:00+07:00,119.47,182.1,1,0,100.0
2022-01-27 21:00:00+07:00,119.35,182.08,1,0,100.0
2022-01-27 22:00:00+07:00,118.41,181.4,1,0,100.0
2022-01-27 23:00:00+07:00,118.48,181.82,1,0,100.0
2022-01-28 00:00:00+07:00,113.09,178.86,1,0,100.0
2022-01-28 08:00:00+07:00,108.09,177.8,1,0,100.0
2022-01-28 09:00:00+07:00,111.79,178.91,1,0,100.0
2022-01-28 10:00:00+07:00,113.75,178.45,1,0,100.0
2022-01-28 11:00:00+07:00,111.08,176.22,1,0,100.0
2022-01-28 12:00:00+07:00,112.88,177.41,1,0,100.0
2022-01-28 13:00:00+07:00,111.28,176.43,1,0,100.0
2022-01-28 14:00:00+07:00,110.15,175.35,1,0,100.0
2022-01-28 15:00:00+07:00,111.0,176.75,1,0,100.0
2022-01-28 16:00:00+07:00,111.36,176.96,1,0,100.0
2022-01-28 17:00:00+07:00,110.42,176.5,1,0,100.0
2022-01-28 18:00:00+07:00,114.82,179.24,1,0,100.0
2022-01-28 19:00:00+07:00,118.7,180.98,1,0,100.0
2022-01-28 20:00:00+07:00,117.47,179.62,1,0,100.0
2022-01-28 21:00:00+07:00,113.76,177.96,1,0,100.0
2022-01-28 22:00:00+07:00,112.84,177.71,1,0,100.0
2022-01-28 23:00:00+07:00,111.43,176.76,1,0,100.0
2022-01-29 00:00:00+07:00,109.61,175.54,1,0,100.0
2022-01-29 01:00:00+07:00,108.49,174.36,1,0,100.0
2022-01-29 02:00:00+07:00,109.46,176.32,1,0,100.0
2022-01-29 03:00:00+07:00,109.02,175.85,1,0,100.0
2022-01-29 04:00:00+07:00,107.6,174.2,1,0,100.0
2022-01-29 05:00:00+07:00,108.7,175.58,1,0,100.0
2022-01-29 06:00:00+07:00,109.4,176.86,1,0,100.0
2022-01-29 07:00:00+07:00,109.16,176.0,1,0,100.0
2022-01-29 08:00:00+07:00,109.67,176.21,1,0,100.0
2022-01-29 09:00:00+07:00,111.96,177.81,1,0,100.0
2022-01-29 10:00:00+07:00,114.04,178.9,1,0,100.0
2022-01-29 11:00:00+07:00,114.75,179.6,1,0,100.0
2022-01-29 12:00:00+07:00,115.19,179.52,1,0,100.0
2022-01-29 13:00:00+07:00,115.31,179.6,1,0,100.0
2022-01-29 14:00:00+07:00,116.16,179.11,1,0,100.0
2022-01-29 15:00:00+07:00,116.82,179.81,1,0,100.0
2022-01-29 16:00:00+07:00,117.11,179.72,1,0,100.0
2022-01-29 17:00:00+07:00,116.43,179.6,1,0,100.0
2022-01-29 18:00:00+07:00,116.48,179.45,1,0,100.0
2022-01-29 19:00:00+07:00,116.19,178.87,1,0,100.0
2022-01-29 20:00:00+07:00,116.66,179.6,1,0,100.0
2022-01-29 21:00:00+07:00,116.57,179.13,1,0,100.0
2022-01-29 22:00:00+07:00,115.8,178.65,1,0,100.0
2022-01-29 23:00:00+07:00,114.66,177.86,1,0,100.0
2022-01-30 00:00:00+07:00,111.86,176.81,1,0,100.0
2022-01-30 01:00:00+07:00,113.27,177.8,1,0,100.0
2022-01-30 02:00:00+07:00,110.95,177.06,1,0,100.0
2022-01-30 03:00:00+07:00,108.58,174.52,1,0,100.0
2022-01-30 04:00:00+07:00,109.2,175.97,1,0,100.0
2022-01-30 05:00:00+07:00,109.99,177.29,1,0,100.0
2022-01-30 06:00:00+07:00,109.62,176.36,1,0,100.0
2022-01-30 07:00:00+07:00,109.92,176.99,1,0,100.0
2022-01-30 08:00:00+07:00,112.29,177.8,1,0,100.0
2022-01-30 09:00:00+07:00,112.99,178.28,1,0,100.0
2022-01-30 10:00:00+07:00,114.66,179.56,1,0,100.0
2022-01-30 11:00:00+07:00,116.5,179.6,1,0,100.0
2022-01-30 12:00:00+07:00,116.46,179.6,1,0,100.0
2022-01-30 13:00:00+07:00,116.34,179.65,1,0,100.0
2022-01-30 14:00:00+07:00,116.46,179.68,1,0,100.0
2022-01-30 15:00:00+07:00,117.08,180.19,1,0,100.0
2022-01-30 16:00:00+07:00,118.26,181.02,1,0,100.0
2022-01-30 17:00:00+07:00,118.82,180.67,1,0,100.0
2022-01-30 18:00:00+07:00,118.25,179.6,1,0,100.0
2022-01-30 19:00:00+07:00,117.88,179.6,1,0,100.0
2022-01-30 20:00:00+07:00,118.4,179.64,1,0,100.0
2022-01-30 21:00:00+07:00,118.62,180.22,1,0,100.0
2022-01-30 22:00:00+07:00,118.52,180.08,1,0,100.0
2022-01-30 23:00:00+07:00,117.54,179.6,1,0,100.0
2022-01-31 00:00:00+07:00,116.31,178.32,1,0,100.0
2022-01-31 01:00:00+07:00,115.11,177.8,1,0,100.0
2022-01-31 02:00:00+07:00,112.35,177.22,1,0,100.0
2022-01-31 03:00:00+07:00,111.14,176.77,1,0,100.0
2022-01-31 04:00:00+07:00,110.38,176.35,1,0,100.0
2022-01-31 05:00:00+07:00,110.18,176.38,1,0,100.0
2022-01-31 06:00:00+07:00,111.67,177.78,1,0,100.0
2022-01-31 07:00:00+07:00,113.51,178.78,1,0,100.0
2022-01-31 08:00:00+07:00,114.5,179.06,1,0,100.0
2022-01-31 09:00:00+07:00,115.7,179.55,1,0,100.0
2022-01-31 10:00:00+07:00,116.34,179.6,1,0,100.0
2022-01-31 11:00:00+07:00,117.21,179.87,1,0,100.0
2022-01-31 12:00:00+07:00,118.07,180.77,1,0,100.0
2022-01-31 14:00:00+07:00,119.12,181.38,1,0,100.0
2022-01-31 16:00:00+07:00,119.09,180.53,1,0,100.0
2022-01-31 17:00:00+07:00,126.19,186.16,1,0,100.0
2022-01-31 18:00:00+07:00,125.78,185.03,1,0,100.0
2022-01-31 19:00:00+07:00,123.8,183.2,1,0,100.0
2022-01-31 20:00:00+07:00,123.86,183.2,1,0,100.0
2022-01-31 21:00:00+07:00,124.12,183.41,1,0,100.0
2022-01-31 22:00:00+07:00,123.98,183.51,1,0,100.0
2022-01-31 23:00:00+07:00,124.3,183.77,1,0,100.0
2022-02-01 00:00:00+07:00,123.79,183.2,1,0,100.0
2022-02-01 01:00:00+07:00,123.91,183.75,1,0,100.0
2022-02-01 02:00:00+07:00,123.86,183.97,1,0,100.0
2022-02-01 03:00:00+07:00,123.96,183.28,1,0,100.0
2022-02-01 04:00:00+07:00,123.71,183.2,1,0,100.0
2022-02-01 05:00:00+07:00,123.22,183.18,1,0,100.0
2022-02-01 06:00:00+07:00,123.72,183.68,1,0,100.0
2022-02-01 07:00:00+07:00,126.33,186.03,1,0,100.0
2022-02-01 08:00:00+07:00,128.18,187.28,1,0,100.0
2022-02-01 09:00:00+07:00,129.25,188.3,1,0,100.0
2022-02-01 10:00:00+07:00,129.39,188.19,1,0,100.0
2022-02-01 11:00:00+07:00,130.75,188.6,1,0,100.0
2022-02-01 12:00:00+07:00,130.95,188.6,1,0,100.0
2022-02-01 13:00:00+07:00,131.25,188.6,1,0,100.0
2022-02-01 14:00:00+07:00,131.79,188.71,1,0,100.0
2022-02-01 15:00:00+07:00,130.21,188.62,1,0,100.0
2022-02-01 16:00:00+07:00,127.17,185.74,1,0,100.0
2022-02-01 17:00:00+07:00,128.75,186.59,1,0,100.0
2022-02-01 18:00:00+07:00,129.05,186.8,1,0,100.0
2022-02-01 19:00:00+07:00,129.23,186.92,1,0,100.0
2022-02-01 20:00:00+07:00,129.42,187.47,1,0,100.0
2022-02-01 21:00:00+07:00,129.2,186.8,1,0,100.0
2022-02-01 22:00:00+07:00,129.24,186.8,1,0,100.0
2022-02-01 23:00:00+07:00,129.5,187.26,1,0,100.0
2022-02-02 00:00:00+07:00,127.98,185.37,1,0,100.0
2022-02-02 01:00:00+07:00,127.99,185.97,1,0,100.0
2022-02-02 02:00:00+07:00,127.47,185.3,1,0,100.0
2022-02-02 03:00:00+07:00,127.89,185.67,1,0,100.0
2022-02-02 04:00:00+07:00,127.46,185.42,1,0,100.0
2022-02-02 05:00:00+07:00,127.91,185.91,1,0,100.0
2022-02-02 06:00:00+07:00,127.53,186.27,1,0,100.0
2022-02-02 07:00:00+07:00,121.05,181.85,1,0,100.0
2022-02-02 08:00:00+07:00,116.05,180.2,1,0,100.0
2022-02-02 09:00:00+07:00,119.55,183.34,1,0,100.0
2022-02-02 10:00:00+07:00,124.55,186.24,1,0,100.0
2022-02-02 11:00:00+07:00,123.92,185.59,1,0,100.0
2022-02-02 12:00:00+07:00,123.18,184.66,1,0,100.0
2022-02-02 13:00:00+07:00,124.29,185.75,1,0,100.0
2022-02-02 14:00:00+07:00,121.21,184.57,1,0,100.0
2022-02-02 15:00:00+07:00,116.84,179.83,1,0,100.0
2022-02-02 16:00:00+07:00,116.97,181.71,1,0,100.0
2022-02-02 17:00:00+07:00,117.91,181.69,1,0,100.0
2022-02-02 18:00:00+07:00,123.81,186.22,1,0,100.0
2022-02-02 19:00:00+07:00,124.99,186.43,1,0,100.0
2022-02-02 20:00:00+07:00,125.66,186.78,1,0,100.0
2022-02-02 21:00:00+07:00,127.25,187.11,1,0,100.0
2022-02-02 22:00:00+07:00,127.42,187.34,1,0,100.0
2022-02-02 23:00:00+07:00,128.97,188.57,1,0,100.0
2022-02-03 00:00:00+07:00,130.04,188.6,1,0,100.0
2022-02-03 01:00:00+07:00,129.97,188.43,1,0,100.0
2022-02-03 02:00:00+07:00,129.52,187.84,1,0,100.0
2022-02-03 03:00:00+07:00,129.63,188.52,1,0,100.0
2022-02-03 04:00:00+07:00,129.41,188.27,1,0,100.0
2022-02-03 05:00:00+07:00,129.25,188.47,1,0,100.0
2022-02-03 06:00:00+07:00,129.32,187.98,1,0,100.0
2022-02-03 07:00:00+07:00,129.24,188.01,1,0,100.0
2022-02-03 08:00:00+07:00,130.61,188.6,1,0,100.0
2022-02-03 09:00:00+07:00,131.0,188.6,1,0,100.0
2022-02-03 10:00:00+07:00,131.52,188.78,1,0,100.0
2022-02-03 11:00:00+07:00,131.18,188.6,1,0,100.0
2022-02-03 12:00:00+07:00,132.24,188.73,1,0,100.0
2022-02-03 13:00:00+07:00,132.54,189.1,1,0,100.0
2022-02-03 14:00:00+07:00,132.86,189.97,1,0,100.0
2022-02-03 15:00:00+07:00,133.61,190.28,1,0,100.0
2022-02-03 16:00:00+07:00,132.85,189.42,1,0,100.0
2022-02-03 17:00:00+07:00,131.71,187.87,1,0,100.0
2022-02-03 18:00:00+07:00,131.0,187.28,1,0,100.0
2022-02-03 19:00:00+07:00,130.8,186.47,1,0,100.0
2022-02-03 20:00:00+07:00,130.83,186.86,1,0,100.0
2022-02-03 21:00:00+07:00,131.04,187.24,1,0,100.0
2022-02-03 22:00:00+07:00,129.86,186.08,1,0,100.0
2022-02-05 03:00:00+07:00,133.2,189.03,1,0,100.0
2022-02-05 04:00:00+07:00,132.8,188.22,1,0,100.0
2022-02-05 06:00:00+07:00,133.33,189.61,1,0,100.0
2022-02-05 07:00:00+07:00,133.27,188.92,1,0,100.0
2022-02-05 08:00:00+07:00,133.34,188.97,1,0,100.0
2022-02-05 10:00:00+07:00,135.26,192.35,1,0,100.0
2022-02-05 11:00:00+07:00,134.34,190.95,1,0,100.0
2022-02-05 12:00:00+07:00,134.68,191.9,1,0,100.0
2022-02-05 13:00:00+07:00,133.91,190.61,1,0,100.0
2022-02-05 14:00:00+07:00,135.03,191.96,1,0,100.0
2022-02-05 15:00:00+07:00,134.7,191.98,1,0,100.0
2022-02-05 16:00:00+07:00,133.91,191.22,1,0,100.0
2022-02-05 17:00:00+07:00,133.58,190.4,1,0,100.0
2022-02-05 18:00:00+07:00,132.93,189.26,1,0,100.0
2022-02-05 19:00:00+07:00,132.35,188.89,1,0,100.0
2022-02-05 20:00:00+07:00,131.84,188.54,1,0,100.0
2022-02-05 21:00:00+07:00,132.54,188.28,1,0,100.0
2022-02-05 22:00:00+07:00,132.64,188.57,1,0,100.0
2022-02-05 23:00:00+07:00,132.7,188.4,1,0,100.0
2022-02-06 00:00:00+07:00,132.24,188.15,1,0,100.0
2022-02-06 01:00:00+07:00,133.02,188.81,1,0,100.0
2022-02-06 02:00:00+07:00,131.67,187.57,1,0,100.0
2022-02-06 03:00:00+07:00,130.96,186.78,1,0,100.0
2022-02-06 04:00:00+07:00,130.47,186.16,1,0,100.0
2022-02-06 05:00:00+07:00,130.04,185.43,1,0,100.0
2022-02-06 06:00:00+07:00,129.26,185.0,1,0,100.0
2022-02-06 07:00:00+07:00,129.67,186.49,1,0,100.0
2022-02-06 08:00:00+07:00,130.87,186.8,1,0,100.0
2022-02-06 09:00:00+07:00,132.01,188.52,1,0,100.0
2022-02-06 10:00:00+07:00,132.78,189.45,1,0,100.0
2022-02-06 11:00:00+07:00,132.8,190.46,1,0,100.0
2022-02-06 12:00:00+07:00,132.87,189.92,1,0,100.0
2022-02-06 13:00:00+07:00,133.74,189.83,1,0,100.0
2022-02-06 14:00:00+07:00,132.95,189.03,1,0,100.0
2022-02-06 15:00:00+07:00,133.74,190.05,1,0,100.0
2022-02-06 16:00:00+07:00,133.26,190.89,1,0,100.0
2022-02-06 17:00:00+07:00,129.35,187.01,1,0,100.0
2022-02-06 18:00:00+07:00,129.68,186.89,1,0,100.0
2022-02-06 19:00:00+07:00,129.55,187.22,1,0,100.0
2022-02-06 20:00:00+07:00,126.27,184.43,1,0,100.0
2022-02-06 21:00:00+07:00,122.22,182.17,1,0,100.0
2022-02-06 22:00:00+07:00,120.25,181.86,1,0,100.0
2022-02-06 23:00:00+07:00,122.54,184.63,1,0,100.0
2022-02-07 00:00:00+07:00,117.74,180.7,1,0,100.0
2022-02-07 01:00:00+07:00,118.76,181.94,1,0,100.0
2022-02-07 02:00:00+07:00,119.03,182.38,1,0,100.0
2022-02-07 03:00:00+07:00,124.09,186.0,1,0,100.0
2022-02-07 04:00:00+07:00,127.4,187.47,1,0,100.0
2022-02-07 05:00:00+07:00,126.74,186.72,1,0,100.0
2022-02-07 06:00:00+07:00,127.91,187.71,1,0,100.0
2022-02-07 07:00:00+07:00,129.99,188.6,1,0,100.0
2022-02-07 08:00:00+07:00,115.93,179.89,1,0,100.0
2022-02-07 09:00:00+07:00,119.24,182.6,1,0,100.0
2022-02-07 11:00:00+07:00,107.33,174.39,1,0,100.0
2022-02-07 12:00:00+07:00,115.57,179.94,1,0,100.0
2022-02-07 13:00:00+07:00,120.72,182.05,1,0,100.0
2022-02-07 14:00:00+07:00,123.8,183.2,1,0,100.0
2022-02-07 15:00:00+07:00,123.83,183.2,1,0,100.0
2022-02-07 16:00:00+07:00,124.75,183.2,1,0,100.0
2022-02-07 17:00:00+07:00,124.72,183.31,1,0,100.0
2022-02-07 18:00:00+07:00,123.14,181.81,1,0,100.0
2022-02-07 19:00:00+07:00,123.55,181.4,1,0,100.0
2022-02-07 20:00:00+07:00,122.05,181.4,1,0,100.0
2022-02-07 21:00:00+07:00,122.78,181.4,1,0,100.0
2022-02-07 22:00:00+07:00,122.0,181.4,1,0,100.0
2022-02-07 23:00:00+07:00,117.84,179.33,1,0,100.0
2022-02-08 00:00:00+07:00,118.31,179.96,1,0,100.0
2022-02-08 01:00:00+07:00,118.34,180.38,1,0,100.0
2022-02-08 02:00:00+07:00,114.7,178.38,1,0,100.0
2022-02-08 03:00:00+07:00,114.73,178.92,1,0,100.0
2022-02-08 04:00:00+07:00,114.17,178.83,1,0,100.0
2022-02-08 05:00:00+07:00,116.99,180.11,1,0,100.0
2022-02-08 06:00:00+07:00,116.2,179.88,1,0,100.0
2022-02-08 07:00:00+07:00,112.28,177.35,1,0,100.0
2022-02-08 08:00:00+07:00,120.34,181.73,1,0,100.0
2022-02-08 09:00:00+07:00,122.77,183.2,1,0,100.0
2022-02-08 10:00:00+07:00,125.37,184.08,1,0,100.0
2022-02-08 11:00:00+07:00,125.6,184.98,1,0,100.0
2022-02-08 12:00:00+07:00,127.36,185.0,1,0,100.0
2022-02-08 13:00:00+07:00,127.37,185.0,1,0,100.0
2022-02-08 14:00:00+07:00,127.4,185.0,1,0,100.0
2022-02-08 15:00:00+07:00,128.4,185.0,1,0,100.0
2022-02-08 16:00:00+07:00,127.89,185.0,1,0,100.0
2022-02-08 17:00:00+07:00,127.52,185.0,1,0,100.0
2022-02-08 18:00:00+07:00,125.86,183.32,1,0,100.0
2022-02-08 19:00:00+07:00,125.79,183.2,1,0,100.0
2022-02-08 20:00:00+07:00,125.43,183.12,1,0,100.0
2022-02-09 02:00:00+07:00,124.66,183.2,1,0,100.0
2022-02-09 03:00:00+07:00,126.35,183.97,1,0,100.0
2022-02-09 05:00:00+07:00,126.66,184.1,1,0,100.0
2022-02-09 06:00:00+07:00,126.72,183.96,1,0,100.0
2022-02-09 07:00:00+07:00,126.89,183.72,1,0,100.0
2022-02-09 08:00:00+07:00,127.42,185.0,1,0,100.0
2022-02-09 09:00:00+07:00,127.82,185.0,1,0,100.0
2022-02-09 10:00:00+07:00,129.2,185.28,1,0,100.0
2022-02-09 11:00:00+07:00,129.05,185.0,1,0,100.0
2022-02-09 12:00:00+07:00,129.2,185.0,1,0,100.0
2022-02-09 13:00:00+07:00,129.15,185.66,1,0,100.0
2022-02-09 15:00:00+07:00,129.45,185.0,1,0,100.0
2022-02-09 17:00:00+07:00,128.4,185.0,1,0,100.0
2022-02-09 18:00:00+07:00,127.17,183.55,1,0,100.0
2022-02-09 19:00:00+07:00,126.37,183.2,1,0,100.0
2022-02-09 21:00:00+07:00,124.56,181.7,1,0,100.0
2022-02-09 22:00:00+07:00,123.8,181.4,1,0,100.0
2022-02-09 23:00:00+07:00,122.35,181.4,1,0,100.0
2022-02-10 00:00:00+07:00,123.21,181.4,1,0,100.0
2022-02-10 01:00:00+07:00,123.14,181.36,1,0,100.0
2022-02-10 02:00:00+07:00,123.13,181.4,1,0,100.0
2022-02-10 03:00:00+07:00,123.8,181.4,1,0,100.0
2022-02-10 04:00:00+07:00,123.99,182.11,1,0,100.0
2022-02-10 05:00:00+07:00,124.99,183.2,1,0,100.0
2022-02-10 06:00:00+07:00,125.52,183.2,1,0,100.0
2022-02-10 07:00:00+07:00,125.6,183.2,1,0,100.0
2022-02-10 09:00:00+07:00,127.36,184.79,1,0,100.0
2022-02-10 10:00:00+07:00,127.52,185.0,1,0,100.0
2022-02-10 11:00:00+07:00,127.43,184.82,1,0,100.0
2022-02-10 12:00:00+07:00,127.08,183.2,1,0,100.0
2022-02-10 13:00:00+07:00,127.61,184.69,1,0,100.0
2022-02-10 14:00:00+07:00,124.74,182.4,1,0,100.0
2022-02-10 15:00:00+07:00,123.83,181.42,1,0,100.0
2022-02-10 16:00:00+07:00,123.76,181.57,1,0,100.0
2022-02-11 02:00:00+07:00,124.08,183.38,1,0,100.0
2022-02-11 03:00:00+07:00,123.96,183.27,1,0,100.0
2022-02-11 04:00:00+07:00,123.51,183.2,1,0,100.0
2022-02-11 05:00:00+07:00,123.81,183.2,1,0,100.0
2022-02-11 06:00:00+07:00,123.48,183.2,1,0,100.0
2022-02-11 07:00:00+07:00,124.15,183.41,1,0,100.0
2022-02-11 08:00:00+07:00,124.91,184.2,1,0,100.0
2022-02-11 09:00:00+07:00,124.86,183.66,1,0,100.0
2022-02-11 10:00:00+07:00,124.53,183.29,1,0,100.0
2022-02-11 11:00:00+07:00,125.09,183.43,1,0,100.0
2022-02-11 12:00:00+07:00,125.8,184.82,1,0,100.0
2022-02-11 13:00:00+07:00,125.7,184.61,1,0,100.0
2022-02-11 14:00:00+07:00,126.24,185.0,1,0,100.0
2022-02-11 15:00:00+07:00,125.81,184.9,1,0,100.0
2022-02-11 17:00:00+07:00,124.91,183.67,1,0,100.0
2022-02-11 18:00:00+07:00,122.64,182.12,1,0,100.0
2022-02-11 19:00:00+07:00,121.03,181.33,1,0,100.0
2022-02-11 20:00:00+07:00,123.03,183.15,1,0,100.0
2022-02-11 21:00:00+07:00,121.73,181.76,1,0,100.0
2022-02-11 22:00:00+07:00,122.33,182.27,1,0,100.0
2022-02-11 23:00:00+07:00,122.05,181.53,1,0,100.0
2022-02-12 00:00:00+07:00,121.37,181.4,1,0,100.0
2022-02-12 01:00:00+07:00,121.45,181.4,1,0,100.0
2022-02-12 02:00:00+07:00,120.2,180.46,1,0,100.0
2022-02-12 03:00:00+07:00,120.17,180.21,1,0,100.0
2022-02-12 04:00:00+07:00,120.37,181.4,1,0,100.0
2022-02-12 05:00:00+07:00,121.64,181.4,1,0,100.0
2022-02-12 06:00:00+07:00,121.41,181.45,1,0,100.0
2022-02-12 07:00:00+07:00,121.93,181.54,1,0,100.0
2022-02-12 08:00:00+07:00,123.33,183.2,1,0,100.0
2022-02-12 09:00:00+07:00,123.84,183.22,1,0,100.0
2022-02-12 10:00:00+07:00,125.19,184.37,1,0,100.0
2022-02-12 11:00:00+07:00,125.52,184.9,1,0,100.0
2022-02-12 12:00:00+07:00,123.11,183.37,1,0,100.0
2022-02-12 14:00:00+07:00,120.15,180.95,1,0,100.0
2022-02-12 15:00:00+07:00,120.97,181.08,1,0,100.0
2022-02-12 16:00:00+07:00,121.27,181.7,1,0,100.0
2022-02-12 17:00:00+07:00,122.06,182.31,1,0,100.0
2022-02-12 18:00:00+07:00,123.65,183.59,1,0,100.0
2022-02-12 19:00:00+07:00,122.8,183.01,1,0,100.0
2022-02-12 20:00:00+07:00,121.7,182.0,1,0,100.0
2022-02-12 21:00:00+07:00,121.95,181.72,1,0,100.0
2022-02-12 22:00:00+07:00,123.06,183.17,1,0,100.0
2022-02-12 23:00:00+07:00,123.07,183.16,1,0,100.0
2022-02-13 00:00:00+07:00,123.27,183.14,1,0,100.0
2022-02-13 01:00:00+07:00,123.81,183.96,1,0,100.0
2022-02-13 02:00:00+07:00,122.18,183.59,1,0,100.0
2022-02-13 03:00:00+07:00,121.19,182.11,1,0,100.0
2022-02-13 04:00:00+07:00,120.87,181.89,1,0,100.0
2022-02-13 05:00:00+07:00,120.56,181.57,1,0,100.0
