TimeStamp,NYA_DCS_G6710A_OilPressure,HEALTH
2022-01-30 00:00:00+07:00,62.51,100.0
2022-01-30 01:00:00+07:00,62.25,100.0
2022-01-30 02:00:00+07:00,62.53,100.0
2022-01-30 03:00:00+07:00,62.69,100.0
2022-01-30 04:00:00+07:00,62.66,100.0
2022-01-30 05:00:00+07:00,62.52,100.0
2022-01-30 06:00:00+07:00,62.66,100.0
2022-01-30 07:00:00+07:00,62.62,100.0
2022-01-30 08:00:00+07:00,62.31,100.0
2022-01-30 09:00:00+07:00,62.17,100.0
2022-01-30 10:00:00+07:00,62.08,100.0
2022-01-30 11:00:00+07:00,62.08,100.0
2022-01-30 12:00:00+07:00,62.08,100.0
2022-01-30 13:00:00+07:00,62.08,100.0
2022-01-30 14:00:00+07:00,62.07,100.0
2022-01-30 15:00:00+07:00,62.0,100.0
2022-01-30 16:00:00+07:00,61.88,100.0
2022-01-30 17:00:00+07:00,61.93,100.0
2022-01-30 18:00:00+07:00,62.08,100.0
2022-01-30 19:00:00+07:00,62.08,100.0
2022-01-30 20:00:00+07:00,62.08,100.0
2022-01-30 21:00:00+07:00,61.97,100.0
2022-01-30 22:00:00+07:00,62.0,100.0
2022-01-30 23:00:00+07:00,62.08,100.0
2022-01-31 00:00:00+07:00,62.14,100.0
2022-01-31 01:00:00+07:00,62.32,100.0
2022-01-31 02:00:00+07:00,62.41,100.0
2022-01-31 03:00:00+07:00,62.53,100.0
2022-01-31 04:00:00+07:00,62.63,100.0
2022-01-31 05:00:00+07:00,62.6,100.0
2022-01-31 06:00:00+07:00,62.37,100.0
2022-01-31 07:00:00+07:00,62.09,100.0
2022-01-31 08:00:00+07:00,62.1,100.0
2022-01-31 09:00:00+07:00,62.08,100.0
2022-01-31 10:00:00+07:00,62.07,100.0
2022-01-31 11:00:00+07:00,62.03,100.0
2022-01-31 12:00:00+07:00,61.95,100.0
2022-01-31 14:00:00+07:00,61.8,100.0
2022-01-31 16:00:00+07:00,61.87,100.0
2022-01-31 17:00:00+07:00,60.36,100.0
2022-01-31 18:00:00+07:00,60.49,100.0
2022-01-31 19:00:00+07:00,60.92,100.0
2022-01-31 20:00:00+07:00,60.92,100.0
2022-01-31 21:00:00+07:00,60.91,100.0
2022-01-31 22:00:00+07:00,60.91,100.0
2022-01-31 23:00:00+07:00,60.9,100.0
2022-02-01 00:00:00+07:00,60.92,100.0
2022-02-01 01:00:00+07:00,60.9,100.0
2022-02-01 02:00:00+07:00,60.92,100.0
2022-02-01 03:00:00+07:00,60.92,100.0
2022-02-01 04:00:00+07:00,60.92,100.0
2022-02-01 05:00:00+07:00,60.92,100.0
2022-02-01 06:00:00+07:00,60.92,100.0
2022-02-01 07:00:00+07:00,60.31,100.0
2022-02-01 08:00:00+07:00,59.82,100.0
2022-02-01 09:00:00+07:00,59.76,100.0
2022-02-01 10:00:00+07:00,59.76,100.0
2022-02-01 11:00:00+07:00,59.71,100.0
2022-02-01 12:00:00+07:00,59.72,100.0
2022-02-01 13:00:00+07:00,59.67,100.0
2022-02-01 14:00:00+07:00,59.59,100.0
2022-02-01 15:00:00+07:00,59.7,100.0
2022-02-01 16:00:00+07:00,60.08,100.0
2022-02-01 17:00:00+07:00,59.84,100.0
2022-02-01 18:00:00+07:00,59.82,100.0
2022-02-01 19:00:00+07:00,59.87,100.0
2022-02-01 20:00:00+07:00,59.76,100.0
2022-02-01 21:00:00+07:00,59.79,100.0
2022-02-01 22:00:00+07:00,59.82,100.0
2022-02-01 23:00:00+07:00,59.78,100.0
2022-02-02 00:00:00+07:00,60.08,100.0
2022-02-02 01:00:00+07:00,60.05,100.0
2022-02-02 02:00:00+07:00,60.1,100.0
2022-02-02 03:00:00+07:00,60.06,100.0
2022-02-02 04:00:00+07:00,60.16,100.0
2022-02-02 05:00:00+07:00,60.2,100.0
2022-02-02 06:00:00+07:00,60.28,100.0
2022-02-02 07:00:00+07:00,60.96,100.0
2022-02-02 08:00:00+07:00,61.5,100.0
2022-02-02 09:00:00+07:00,61.24,100.0
2022-02-02 10:00:00+07:00,60.9,100.0
2022-02-02 11:00:00+07:00,60.89,100.0
2022-02-02 12:00:00+07:00,60.66,100.0
2022-02-02 13:00:00+07:00,60.13,100.0
2022-02-02 14:00:00+07:00,59.94,100.0
2022-02-02 15:00:00+07:00,60.34,100.0
2022-02-02 16:00:00+07:00,60.13,100.0
2022-02-02 17:00:00+07:00,60.17,100.0
2022-02-02 18:00:00+07:00,59.36,100.0
2022-02-02 19:00:00+07:00,59.22,100.0
2022-02-02 20:00:00+07:00,59.18,100.0
2022-02-02 21:00:00+07:00,59.18,100.0
2022-02-02 22:00:00+07:00,59.16,100.0
2022-02-02 23:00:00+07:00,58.92,100.0
2022-02-03 00:00:00+07:00,58.79,100.0
2022-02-03 01:00:00+07:00,58.9,100.0
2022-02-03 02:00:00+07:00,59.0,100.0
2022-02-03 03:00:00+07:00,58.9,100.0
2022-02-03 04:00:00+07:00,58.94,100.0
2022-02-03 05:00:00+07:00,58.9,100.0
2022-02-03 06:00:00+07:00,58.94,100.0
2022-02-03 07:00:00+07:00,58.95,100.0
2022-02-03 08:00:00+07:00,58.75,100.0
2022-02-03 09:00:00+07:00,58.64,100.0
2022-02-03 10:00:00+07:00,58.62,100.0
2022-02-03 11:00:00+07:00,58.68,100.0
2022-02-03 12:00:00+07:00,58.6,100.0
2022-02-03 13:00:00+07:00,58.6,100.0
2022-02-03 14:00:00+07:00,58.6,100.0
2022-02-03 15:00:00+07:00,58.5,100.0
2022-02-03 16:00:00+07:00,58.6,100.0
2022-02-03 17:00:00+07:00,58.79,100.0
2022-02-03 18:00:00+07:00,58.94,100.0
2022-02-03 19:00:00+07:00,59.1,100.0
2022-02-03 20:00:00+07:00,58.99,100.0
2022-02-03 21:00:00+07:00,58.9,100.0
2022-02-03 22:00:00+07:00,59.14,100.0
2022-02-05 03:00:00+07:00,58.55,100.0
2022-02-05 04:00:00+07:00,58.61,100.0
2022-02-05 06:00:00+07:00,58.44,100.0
2022-02-05 07:00:00+07:00,58.49,100.0
2022-02-05 08:00:00+07:00,58.5,100.0
2022-02-05 10:00:00+07:00,57.94,100.0
2022-02-05 11:00:00+07:00,58.02,100.0
2022-02-05 12:00:00+07:00,57.98,100.0
2022-02-05 13:00:00+07:00,58.06,100.0
2022-02-05 14:00:00+07:00,57.93,100.0
2022-02-05 15:00:00+07:00,57.92,100.0
2022-02-05 16:00:00+07:00,58.03,100.0
2022-02-05 17:00:00+07:00,58.04,100.0
2022-02-05 18:00:00+07:00,58.34,100.0
2022-02-05 19:00:00+07:00,58.48,100.0
2022-02-05 20:00:00+07:00,58.6,100.0
2022-02-05 21:00:00+07:00,58.56,100.0
2022-02-05 22:00:00+07:00,58.51,100.0
2022-02-05 23:00:00+07:00,58.54,100.0
2022-02-06 00:00:00+07:00,58.59,100.0
2022-02-06 01:00:00+07:00,58.43,100.0
2022-02-06 02:00:00+07:00,58.69,100.0
2022-02-06 03:00:00+07:00,58.86,100.0
2022-02-06 04:00:00+07:00,58.99,100.0
2022-02-06 05:00:00+07:00,59.04,100.0
2022-02-06 06:00:00+07:00,59.13,100.0
2022-02-06 07:00:00+07:00,58.98,100.0
2022-02-06 08:00:00+07:00,58.81,100.0
2022-02-06 09:00:00+07:00,58.6,100.0
2022-02-06 10:00:00+07:00,58.5,100.0
2022-02-06 11:00:00+07:00,60.5,100.0
2022-02-06 12:00:00+07:00,60.58,100.0
2022-02-06 13:00:00+07:00,60.59,100.0
2022-02-06 14:00:00+07:00,60.63,100.0
2022-02-06 15:00:00+07:00,60.53,100.0
2022-02-06 16:00:00+07:00,60.46,100.0
2022-02-06 17:00:00+07:00,61.27,100.0
2022-02-06 18:00:00+07:00,61.02,100.0
2022-02-06 19:00:00+07:00,61.05,100.0
2022-02-06 20:00:00+07:00,61.42,100.0
2022-02-06 21:00:00+07:00,62.02,100.0
2022-02-06 22:00:00+07:00,62.03,100.0
2022-02-06 23:00:00+07:00,61.55,100.0
2022-02-07 00:00:00+07:00,62.23,100.0
2022-02-07 01:00:00+07:00,61.95,100.0
2022-02-07 02:00:00+07:00,61.9,100.0
2022-02-07 03:00:00+07:00,61.18,100.0
2022-02-07 04:00:00+07:00,60.91,100.0
2022-02-07 05:00:00+07:00,60.99,100.0
2022-02-07 06:00:00+07:00,60.88,100.0
2022-02-07 07:00:00+07:00,60.62,100.0
2022-02-07 08:00:00+07:00,62.61,100.0
2022-02-07 09:00:00+07:00,61.81,100.0
2022-02-07 11:00:00+07:00,63.23,100.0
2022-02-07 12:00:00+07:00,62.07,100.0
2022-02-07 13:00:00+07:00,61.54,100.0
2022-02-07 14:00:00+07:00,61.26,100.0
2022-02-07 15:00:00+07:00,61.09,100.0
2022-02-07 16:00:00+07:00,60.99,100.0
2022-02-07 17:00:00+07:00,60.96,100.0
2022-02-07 18:00:00+07:00,61.17,100.0
2022-02-07 19:00:00+07:00,61.18,100.0
2022-02-07 20:00:00+07:00,61.24,100.0
2022-02-07 21:00:00+07:00,61.17,100.0
2022-02-07 22:00:00+07:00,61.18,100.0
2022-02-07 23:00:00+07:00,61.38,100.0
2022-02-08 00:00:00+07:00,61.44,100.0
2022-02-08 01:00:00+07:00,61.3,100.0
2022-02-08 02:00:00+07:00,61.39,100.0
2022-02-08 03:00:00+07:00,61.6,100.0
2022-02-08 04:00:00+07:00,61.44,100.0
2022-02-08 05:00:00+07:00,61.27,100.0
2022-02-08 06:00:00+07:00,61.36,100.0
2022-02-08 07:00:00+07:00,61.56,100.0
2022-02-08 08:00:00+07:00,61.07,100.0
2022-02-08 09:00:00+07:00,60.82,100.0
2022-02-08 10:00:00+07:00,60.53,100.0
2022-02-08 11:00:00+07:00,60.36,100.0
2022-02-08 12:00:00+07:00,60.35,100.0
2022-02-08 13:00:00+07:00,60.34,100.0
2022-02-08 14:00:00+07:00,60.34,100.0
2022-02-08 15:00:00+07:00,60.34,100.0
2022-02-08 16:00:00+07:00,60.34,100.0
2022-02-08 17:00:00+07:00,60.34,100.0
2022-02-08 18:00:00+07:00,60.53,100.0
2022-02-08 19:00:00+07:00,60.63,100.0
2022-02-08 20:00:00+07:00,60.74,100.0
2022-02-09 02:00:00+07:00,60.7,100.0
2022-02-09 03:00:00+07:00,60.41,100.0
2022-02-09 05:00:00+07:00,60.35,100.0
2022-02-09 06:00:00+07:00,60.34,100.0
2022-02-09 07:00:00+07:00,60.34,100.0
2022-02-09 08:00:00+07:00,60.34,100.0
2022-02-09 09:00:00+07:00,60.34,100.0
2022-02-09 10:00:00+07:00,60.29,100.0
2022-02-09 11:00:00+07:00,60.33,100.0
2022-02-09 12:00:00+07:00,60.31,100.0
2022-02-09 13:00:00+07:00,60.21,100.0
2022-02-09 15:00:00+07:00,60.29,100.0
2022-02-09 17:00:00+07:00,60.34,100.0
2022-02-09 18:00:00+07:00,60.34,100.0
2022-02-09 19:00:00+07:00,60.35,100.0
2022-02-09 21:00:00+07:00,60.61,100.0
2022-02-09 22:00:00+07:00,60.87,100.0
2022-02-09 23:00:00+07:00,60.92,100.0
2022-02-10 00:00:00+07:00,60.91,100.0
2022-02-10 01:00:00+07:00,60.91,100.0
2022-02-10 02:00:00+07:00,60.92,100.0
2022-02-10 03:00:00+07:00,60.77,100.0
2022-02-10 04:00:00+07:00,60.63,100.0
2022-02-10 05:00:00+07:00,60.48,100.0
2022-02-10 06:00:00+07:00,60.39,100.0
2022-02-10 07:00:00+07:00,60.36,100.0
2022-02-10 09:00:00+07:00,60.34,100.0
2022-02-10 10:00:00+07:00,60.34,100.0
2022-02-10 11:00:00+07:00,60.33,100.0
2022-02-10 12:00:00+07:00,60.34,100.0
2022-02-10 13:00:00+07:00,60.34,100.0
2022-02-10 14:00:00+07:00,60.5,100.0
2022-02-10 15:00:00+07:00,60.65,100.0
2022-02-10 16:00:00+07:00,60.64,100.0
2022-02-11 02:00:00+07:00,60.34,100.0
2022-02-11 03:00:00+07:00,60.33,100.0
2022-02-11 04:00:00+07:00,60.34,100.0
2022-02-11 05:00:00+07:00,60.34,100.0
2022-02-11 06:00:00+07:00,60.34,100.0
2022-02-11 07:00:00+07:00,60.33,100.0
2022-02-11 08:00:00+07:00,60.16,100.0
2022-02-11 09:00:00+07:00,60.32,100.0
2022-02-11 10:00:00+07:00,60.34,100.0
2022-02-11 11:00:00+07:00,60.3,100.0
2022-02-11 12:00:00+07:00,60.15,100.0
2022-02-11 13:00:00+07:00,60.13,100.0
2022-02-11 14:00:00+07:00,59.98,100.0
2022-02-11 15:00:00+07:00,60.07,100.0
2022-02-11 17:00:00+07:00,60.2,100.0
2022-02-11 18:00:00+07:00,60.34,100.0
2022-02-11 19:00:00+07:00,60.48,100.0
2022-02-11 20:00:00+07:00,60.34,100.0
2022-02-11 21:00:00+07:00,60.34,100.0
2022-02-11 22:00:00+07:00,60.34,100.0
2022-02-11 23:00:00+07:00,60.34,100.0
2022-02-12 00:00:00+07:00,60.46,100.0
2022-02-12 01:00:00+07:00,60.43,100.0
2022-02-12 02:00:00+07:00,60.59,100.0
2022-02-12 03:00:00+07:00,60.68,100.0
2022-02-12 04:00:00+07:00,60.5,100.0
2022-02-12 05:00:00+07:00,60.35,100.0
2022-02-12 06:00:00+07:00,60.35,100.0
2022-02-12 07:00:00+07:00,60.37,100.0
2022-02-12 08:00:00+07:00,60.34,100.0
2022-02-12 09:00:00+07:00,60.27,100.0
2022-02-12 10:00:00+07:00,60.08,100.0
2022-02-12 11:00:00+07:00,59.92,100.0
2022-02-12 12:00:00+07:00,60.15,100.0
2022-02-12 14:00:00+07:00,60.61,100.0
2022-02-12 15:00:00+07:00,60.62,100.0
2022-02-12 16:00:00+07:00,60.44,100.0
2022-02-12 17:00:00+07:00,60.34,100.0
2022-02-12 18:00:00+07:00,60.25,100.0
2022-02-12 19:00:00+07:00,60.34,100.0
2022-02-12 20:00:00+07:00,60.34,100.0
2022-02-12 21:00:00+07:00,60.34,100.0
2022-02-12 22:00:00+07:00,60.34,100.0
2022-02-12 23:00:00+07:00,60.34,100.0
2022-02-13 00:00:00+07:00,60.32,100.0
2022-02-13 01:00:00+07:00,60.09,100.0
2022-02-13 02:00:00+07:00,60.15,100.0
2022-02-13 03:00:00+07:00,60.34,100.0
2022-02-13 04:00:00+07:00,60.34,100.0
2022-02-13 05:00:00+07:00,60.39,100.0
2022-02-13 06:00:00+07:00,60.43,100.0
2022-02-13 07:00:00+07:00,60.01,100.0
2022-02-13 08:00:00+07:00,59.85,100.0
2022-02-13 10:00:00+07:00,59.8,100.0
2022-02-13 11:00:00+07:00,59.89,100.0
2022-02-13 12:00:00+07:00,59.77,100.0
2022-02-13 13:00:00+07:00,59.76,100.0
2022-02-13 14:00:00+07:00,59.76,100.0
2022-02-13 15:00:00+07:00,59.76,100.0
2022-02-13 16:00:00+07:00,59.76,100.0
2022-02-13 17:00:00+07:00,59.76,100.0
2022-02-13 18:00:00+07:00,59.8,100.0
2022-02-13 19:00:00+07:00,59.99,100.0
2022-02-13 20:00:00+07:00,60.06,100.0
2022-02-13 21:00:00+07:00,60.05,100.0
2022-02-13 22:00:00+07:00,60.14,100.0
2022-02-13 23:00:00+07:00,60.11,100.0
2022-02-14 00:00:00+07:00,60.27,100.0
2022-02-14 01:00:00+07:00,60.33,100.0
2022-02-14 02:00:00+07:00,60.25,100.0
2022-02-14 03:00:00+07:00,60.32,100.0
2022-02-14 04:00:00+07:00,60.34,100.0
2022-02-14 05:00:00+07:00,60.19,100.0
2022-02-14 06:00:00+07:00,60.13,100.0
2022-02-14 07:00:00+07:00,60.09,100.0
2022-02-14 08:00:00+07:00,60.0,100.0
2022-02-14 09:00:00+07:00,60.19,100.0
2022-02-14 10:00:00+07:00,60.02,100.0
2022-02-14 11:00:00+07:00,59.89,100.0
2022-02-14 12:00:00+07:00,59.88,100.0
