TimeStamp,786PI521,786PI522
5/1/2020 19:20,28.89999962,32.69999695
5/1/2020 19:25,29,32.79999924
5/1/2020 19:30,29,32.79999924
5/1/2020 19:35,29,32.89999771
5/1/2020 19:40,28.90000153,32.89999771
5/1/2020 19:45,28.90000153,33
5/1/2020 19:50,28.90000153,32.90000153
5/1/2020 19:55,28.90000153,33
5/1/2020 20:00,28.90000153,33
5/1/2020 20:05,28.90000153,33
5/1/2020 20:10,28.90000153,33
5/1/2020 20:15,28.90000153,32.90019226
5/1/2020 20:20,28.89999962,32.90000153
5/1/2020 20:25,28.89999962,32.90000153
5/1/2020 20:30,28.89999962,32.90000153
5/1/2020 20:35,28.89999962,32.85312653
5/1/2020 20:40,28.89999962,32.80000687
5/1/2020 20:45,28.89999962,32.80000305
5/1/2020 20:50,28.89999962,32.82498932
5/1/2020 20:55,28.89999962,32.89999771
5/1/2020 21:00,28.89999962,32.80000305
5/1/2020 21:05,28.89999962,32.80000305
5/1/2020 21:10,28.89999962,32.80000305
5/1/2020 21:15,28.89999962,32.80000305
5/1/2020 21:20,28.89999962,32.80000305
5/1/2020 21:25,28.89999962,32.80000305
5/1/2020 21:30,28.89999962,32.80000305
5/1/2020 21:35,28.89999962,32.89999771
5/1/2020 21:40,28.89999962,32.89999771
5/1/2020 21:45,28.89999962,32.89999771
5/1/2020 21:50,28.89999962,32.89999771
5/1/2020 21:55,28.89999962,32.80000305
5/1/2020 22:00,28.89999962,32.80000305
5/1/2020 22:05,28.89999962,32.80000305
5/1/2020 22:10,28.89999962,32.79961014
5/1/2020 22:15,28.89999962,32.79999924
5/1/2020 22:20,28.89999962,32.79999924
5/1/2020 22:25,28.89999962,32.79999924
5/1/2020 22:30,28.89999962,32.79999924
5/1/2020 22:35,28.89999962,32.79999924
5/1/2020 22:40,28.89999962,32.79999924
5/1/2020 22:45,28.89999962,32.79999924
5/1/2020 22:50,28.89999962,32.79999924
5/1/2020 22:55,28.89999962,32.79999924
5/1/2020 23:00,28.89999962,32.79999924
5/1/2020 23:05,28.89999962,32.89980316
5/1/2020 23:10,28.89999962,32.8000145
5/1/2020 23:15,28.89999962,32.80000305
5/1/2020 23:20,28.89999962,32.80000305
5/1/2020 23:25,28.89999962,32.80000305
5/1/2020 23:30,28.89999962,32.82187653
5/1/2020 23:35,28.99764442,32.89999771
5/1/2020 23:40,28.90000153,32.83750153
5/1/2020 23:45,28.90000153,32.88828278
5/1/2020 23:50,28.90000153,32.89999771
5/1/2020 23:55,28.90000153,32.89999771
5/2/2020 0:00,28.90000153,32.89999771
5/2/2020 0:05,28.90000153,32.89999771
5/2/2020 0:10,28.90000153,32.90000153
5/2/2020 0:15,28.80000114,32.90000153
5/2/2020 0:20,28.80000114,32.90000153
5/2/2020 0:25,28.89999962,33
5/2/2020 0:30,29,33
5/2/2020 0:35,29,33
5/2/2020 0:40,29,33
5/2/2020 0:45,28.90000153,33
5/2/2020 0:50,28.90000153,33
5/2/2020 0:55,28.90000153,33
5/2/2020 1:00,28.90000153,33
5/2/2020 1:05,28.90000153,33
5/2/2020 1:10,28.90000153,33
5/2/2020 1:15,28.90000153,33
5/2/2020 1:20,28.90000153,33
5/2/2020 1:25,28.90000153,33
5/2/2020 1:30,28.90000153,33
5/2/2020 1:35,28.90000153,33
5/2/2020 1:40,28.90000153,33
5/2/2020 1:45,28.90000153,33
5/2/2020 1:50,28.90000153,33
5/2/2020 1:55,28.90000153,33
5/2/2020 2:00,28.90000153,33
5/2/2020 2:05,28.90000153,33
5/2/2020 2:10,28.90000153,33
5/2/2020 2:15,28.90000153,33
5/2/2020 2:20,28.90000153,33
5/2/2020 2:25,28.90000153,32.99688721
5/2/2020 2:30,28.90000153,32.90000153
5/2/2020 2:35,28.90000153,32.90000153
5/2/2020 2:40,28.90000153,32.90000153
5/2/2020 2:45,28.90000153,32.90000153
5/2/2020 2:50,28.90000153,32.80000305
5/2/2020 2:55,28.90000153,32.80000305
5/2/2020 3:00,28.90000153,32.80000305
5/2/2020 3:05,28.90000153,32.80000305
5/2/2020 3:10,28.90000153,32.80000305
5/2/2020 3:15,28.90000153,32.80000305
5/2/2020 3:20,28.90000153,32.875
5/2/2020 3:25,28.90000153,32.89374924
5/2/2020 3:30,28.90000153,32.89999771
5/2/2020 3:35,28.90000153,32.89999771
